t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
167.587,1,0.65,1.25,-0.61,4,73.7,20.16,0.1552,0.0023,0.171,-0.003,-0.02,1.511,-0.818,-55.81,11.53,2,-1.04,1,0.763,15.03,16.62,0.0,0,5,0.1667,0.1667,0.1686,0.1815
167.617,1,0.629,1.25,-0.57,4,74.4,20.16,0.169,0.0036,0.168,-0.005,0.058,1.513,-0.821,-55.75,11.53,2,-1.04,1,0.763,15.03,16.62,0.0,0,5,0.1649,0.1593,0.1667,0.1815
167.687,1,0.691,1.5,0.3,4,76.1,19.91,0.1767,0.0035,0.162,-0.001,-0.011,1.52,-0.831,-55.75,11.53,2,-1.04,1,0.754,15.51,22.58,0.0,0,5,0.1632,0.1651,0.1558,0.1632
167.754,1,0.658,1.5,-0.1,4,76.9,19.91,0.1767,-0.0221,0.17,-0.001,0.022,1.526,-0.84,-55.69,11.53,2,-1.04,1,0.747,14.54,27.42,0.0,0,5,0.1669,0.1706,0.1669,0.1762
167.785,1,0.549,1.5,0.37,3,77.4,19.85,0.1616,-0.0115,0.17,-0.002,0.013,1.53,-0.846,-55.69,11.53,2,3.16,1,0.762,11.63,26.63,0.0,0,5,0.1669,0.1669,0.1706,0.1762
167.815,1,0.606,1.75,-0.34,4,76.5,20.16,0.1616,-0.0231,0.169,-0.003,-0.039,1.531,-0.848,-55.69,11.53,2,3.16,1,0.762,11.63,26.63,0.0,0,5,0.1743,0.1669,0.1651,0.1706
167.854,1,0.636,2.0,-0.96,4,78.0,19.91,0.1497,-0.0089,0.17,-0.003,-0.022,1.535,-0.854,-55.81,11.53,2,3.16,1,0.748,6.79,24.33,0.0,0,5,0.1743,0.1706,0.1632,0.1706
167.887,1,0.546,2.0,-0.22,3,78.1,19.85,0.1616,0.0043,0.17,-0.002,-0.009,1.539,-0.86,-55.81,11.53,2,3.16,1,0.747,6.3,27.35,0.0,0,5,0.1704,0.1686,0.1686,0.1741
167.922,1,0.554,2.0,-0.22,3,76.9,19.85,0.1616,-0.0135,0.169,0.001,0.011,1.543,-0.865,-55.81,11.53,2,3.16,1,0.723,4.85,29.62,0.0,0,5,0.1667,0.1649,0.176,0.1686
167.954,1,0.545,2.0,-0.22,3,78.7,19.85,0.1497,-0.0136,0.164,0.001,-0.013,1.545,-0.868,-55.81,11.53,2,3.16,1,0.732,4.36,32.45,0.0,0,5,0.1667,0.1593,0.1723,0.1593
167.986,1,0.549,2.0,-0.22,3,77.4,19.85,0.1255,-0.0141,0.16,0.0,-0.058,1.548,-0.873,-55.92,11.53,2,6.96,1,0.73,4.36,35.65,0.0,0,5,0.1686,0.1612,0.1593,0.1519
168.016,1,0.544,1.75,0.08,3,76.5,19.85,0.12,-0.0141,0.158,0.0,-0.036,1.55,-0.876,-55.98,11.53,2,6.96,1,0.73,4.36,35.65,0.0,0,5,0.1686,0.1593,0.1574,0.1482
168.085,1,0.541,1.0,-0.01,3,76.9,19.97,0.12,-0.0168,0.15,-0.0,-0.067,1.556,-0.886,-56.21,11.53,2,6.96,1,0.736,-2.42,40.98,0.0,0,5,0.15,0.1371,0.163,0.15
168.119,1,0.536,0.5,-0.14,3,76.8,19.97,0.12,-0.0064,0.145,-0.001,-0.032,1.558,-0.888,-56.26,11.53,2,6.96,1,0.75,-4.36,41.35,0.0,0,5,0.1482,0.1297,0.1574,0.1445
168.187,1,0.543,0.5,-0.59,3,75.3,19.85,0.12,0.0005,0.128,-0.002,-0.108,1.563,-0.896,-56.55,11.51,2,11.82,1,0.771,-9.21,43.86,0.0,0,5,0.1484,0.1187,0.1335,0.1131
168.22,1,0.674,0.25,-0.59,4,76.9,20.33,0.12,0.0083,0.127,-0.0,-0.029,1.565,-0.898,-56.61,11.51,2,11.82,1,0.785,-11.63,43.04,0.0,0,5,0.1409,0.1187,0.1335,0.1131
168.286,1,0.547,-0.25,-0.78,3,75.3,20.44,0.12,0.0104,0.119,0.011,-0.062,1.571,-0.906,-56.95,11.51,2,11.82,1,0.785,-15.51,42.74,0.0,0,5,0.1068,0.116,0.1436,0.1105
168.32,1,0.645,-0.25,-1.27,4,75.7,20.45,0.12,0.0193,0.119,0.012,-0.065,1.572,-0.908,-57.01,11.51,2,11.82,1,0.802,-20.36,44.42,0.0,0,5,0.1086,0.1178,0.1436,0.1049
168.355,1,0.541,-0.25,-1.3,3,76.7,20.44,0.12,0.0284,0.117,0.007,0.009,1.575,-0.912,-57.12,11.51,2,11.82,1,0.797,-22.3,43.27,0.0,0,5,0.1197,0.1141,0.1344,0.1013
168.386,1,0.541,-0.25,-1.3,3,77.3,20.44,0.12,0.0283,0.116,0.005,-0.016,1.578,-0.915,-57.12,11.51,2,16.49,1,0.805,-21.81,43.46,0.0,0,5,0.125,0.1122,0.1287,0.0975
168.418,1,0.542,-0.25,-1.49,3,76.6,20.44,0.12,0.028,0.117,0.003,-0.047,1.579,-0.918,-57.18,11.51,2,16.49,1,0.817,-24.23,42.9,0.0,0,5,0.125,0.114,0.1269,0.103
168.454,1,0.532,-0.75,-1.16,3,76.2,20.46,0.12,0.0314,0.117,0.004,-0.055,1.582,-0.922,-57.3,11.51,2,16.49,1,0.824,-24.23,39.81,0.0,0,5,0.1166,0.1147,0.1275,0.1111
168.484,1,0.488,-0.75,-3.93,3,76.8,21.02,0.12,0.0307,0.119,0.005,-0.027,1.585,-0.925,-57.35,11.51,2,16.49,1,0.834,-26.17,39.55,0.0,0,5,0.1166,0.1202,0.1311,0.1129
168.523,1,0.478,-0.75,-4.41,3,77.8,21.02,0.12,0.0831,0.118,0.005,-0.013,1.587,-0.929,-57.35,11.51,2,16.49,1,0.835,-26.17,38.58,0.0,0,5,0.1149,0.1203,0.1257,0.1113
168.554,1,0.488,-0.75,-4.12,3,78.4,21.02,0.12,0.0919,0.115,0.004,-0.046,1.588,-0.93,-57.41,11.51,2,16.49,1,0.825,-25.2,39.47,0.0,0,5,0.1148,0.1202,0.1184,0.1076
168.585,1,0.506,-0.75,-3.53,3,78.6,21.02,0.12,0.0861,0.115,0.001,0.076,1.59,-0.934,-57.35,11.48,2,18.31,1,0.81,-24.23,40.13,0.0,0,5,0.1167,0.1203,0.1113,0.1113
168.621,1,0.469,-0.25,-2.96,3,79.2,23.87,0.12,0.0746,0.115,0.002,0.06,1.593,-0.938,-57.18,11.48,2,18.31,1,0.798,-21.81,39.01,0.0,0,5,0.1161,0.1217,0.1106,0.1106
168.687,1,0.539,0.5,-0.87,4,81.5,26.58,0.12,0.058,0.121,0.006,0.048,1.597,-0.944,-57.07,11.48,2,18.31,1,0.824,-18.9,39.04,0.0,0,5,0.1034,0.131,0.1237,0.1255
168.714,1,0.564,0.5,0.53,4,82.1,26.0,0.12,0.0088,0.122,0.007,0.033,1.599,-0.946,-57.07,11.48,2,18.31,1,0.824,-18.9,39.04,0.0,0,5,0.1034,0.1329,0.1255,0.1273
168.753,1,0.572,1.0,1.33,4,82.9,24.1,0.12,-0.0167,0.12,0.007,0.016,1.602,-0.95,-57.01,11.48,2,18.31,1,0.833,-15.03,35.34,0.0,0,5,0.102,0.1298,0.1243,0.1224
168.784,1,0.514,1.0,2.88,4,83.4,27.03,0.12,-0.0372,0.116,0.003,-0.014,1.604,-0.954,-57.07,11.48,2,24.46,1,0.817,-16.48,35.73,0.0,0,5,0.1113,0.1243,0.115,0.115
168.82,1,0.511,1.0,4.8,4,83.3,26.06,0.12,-0.0658,0.115,-0.0,0.006,1.605,-0.956,-57.07,11.48,2,24.46,1,0.816,-14.54,22.86,0.0,0,5,0.1168,0.1205,0.1094,0.1131
168.885,1,0.47,0.25,10.82,4,83.4,29.45,0.12,-0.1017,0.117,-0.002,0.04,1.609,-0.962,-57.01,11.48,2,24.46,1,0.838,-15.51,14.34,0.0,0,5,0.1224,0.1187,0.1113,0.115
168.954,1,0.314,-3.74,18.76,3,84.0,33.05,0.12,-0.208,0.118,0.0,-0.048,1.614,-0.97,-57.18,11.48,2,24.46,1,0.855,-17.45,2.49,0.0,0,5,0.1168,0.1113,0.1261,0.1187
168.984,1,0.415,-2.99,23.51,4,84.6,31.14,0.12,-0.3132,0.116,-0.002,-0.125,1.617,-0.974,-57.35,11.48,2,32.4,1,0.842,-17.93,0.73,0.0,0,5,0.1224,0.1039,0.1243,0.1131
169.019,1,0.571,-2.99,25.25,5,85.2,31.53,0.12,-0.4172,0.114,-0.003,-0.134,1.618,-0.975,-57.52,11.48,2,32.4,1,0.842,-20.36,-4.95,0.0,0,5,0.1261,0.1001,0.1224,0.1076
169.055,1,0.581,-2.25,26.01,5,85.6,31.53,0.12,-0.4516,0.115,-0.006,-0.126,1.62,-0.98,-57.81,11.48,2,32.4,1,0.875,-21.33,-13.11,6.284,1,5,0.1409,0.0927,0.1261,0.1001
169.084,1,0.556,-1.25,26.07,5,85.8,34.45,0.12,-0.477,0.117,-0.006,-0.155,1.621,-0.982,-58.04,11.48,2,32.4,1,0.869,-23.75,-18.74,0.0,0,5,0.1465,0.0872,0.1354,0.1001
169.12,1,0.597,-1.5,27.97,5,85.0,26.95,0.12,-0.4902,0.126,-0.004,-0.214,1.624,-0.986,-58.44,11.48,2,32.4,1,0.857,-27.63,-26.63,0.0,0,5,0.1651,0.0853,0.1576,0.0946
169.152,1,0.627,-1.75,28.62,5,85.0,29.45,0.12,-0.5227,0.128,-0.002,-0.249,1.625,-0.989,-58.73,11.48,2,32.4,1,0.893,-30.54,-33.98,0.0,0,5,0.1686,0.0871,0.1649,0.0908
169.184,1,0.62,-2.5,29.29,5,84.2,31.94,0.12,-0.5318,0.132,-0.001,-0.359,1.628,-0.993,-59.53,11.48,2,41.55,1,0.889,-34.9,-41.06,0.0,0,5,0.1813,0.0907,0.1702,0.0851
169.285,1,0.694,-0.75,27.44,5,82.8,29.45,0.12,-0.5368,0.133,-0.004,-0.431,1.635,-1.008,-61.94,11.48,2,41.55,1,0.927,-38.78,-48.73,0.0,0,5,0.1982,0.063,0.1963,0.0759
169.321,1,0.717,-2.75,26.51,5,82.8,23.2,0.12,-0.5223,0.133,-0.006,-0.462,1.636,-1.01,-62.51,11.48,2,41.55,1,0.924,-39.74,-49.96,0.0,0,5,0.2001,0.0574,0.1982,0.0778
169.354,1,0.71,-3.24,25.74,5,82.0,23.2,0.12,-0.4787,0.132,-0.011,-0.398,1.638,-1.015,-63.43,11.48,2,41.55,1,0.919,-39.74,-51.16,0.0,0,5,0.213,0.0482,0.1945,0.0722
169.384,1,0.723,1.5,21.1,5,82.4,22.19,0.12,-0.4591,0.133,-0.01,-0.445,1.641,-1.02,-64.46,11.48,2,33.75,1,0.909,-34.41,-49.26,0.0,0,5,0.217,0.0445,0.2021,0.0686
169.419,1,0.727,0.5,20.46,5,82.6,22.19,0.12,-0.4277,0.132,-0.006,-0.451,1.642,-1.022,-64.97,11.48,2,33.75,1,0.916,-29.57,-44.04,0.0,0,5,0.2151,0.0464,0.2059,0.0612
169.485,1,0.696,-1.0,18.86,5,81.9,22.19,0.12,-0.3991,0.128,-0.003,-0.376,1.646,-1.032,-66.98,11.48,2,33.75,1,0.947,-27.14,-37.5,0.0,0,5,0.2107,0.0573,0.194,0.0517
169.52,1,0.702,-1.5,17.83,5,81.4,22.19,0.12,-0.3497,0.127,-0.004,-0.323,1.647,-1.034,-67.38,11.48,2,33.75,1,0.909,-23.27,-35.92,0.0,0,5,0.2086,0.0591,0.1882,0.0535
169.588,1,0.697,-2.75,16.7,5,80.3,21.6,0.12,-0.3254,0.123,-0.005,-0.337,1.65,-1.043,-68.93,11.49,2,21.75,1,0.895,-17.93,-25.87,0.0,0,5,0.1802,0.057,0.1784,0.0754
169.618,1,0.694,-2.75,15.85,5,80.9,21.6,0.12,-0.2899,0.121,-0.006,-0.264,1.65,-1.046,-69.21,11.49,2,21.75,1,0.902,-16.96,-22.46,0.0,0,5,0.1749,0.0552,0.1731,0.0792
169.686,1,0.697,-2.75,15.1,5,79.3,21.6,0.12,-0.2759,0.118,-0.001,-0.279,1.654,-1.055,-70.47,11.49,2,21.75,1,0.823,-9.69,-15.26,-2.172,1,5,0.1692,0.0736,0.16,0.0699
169.72,1,0.71,-3.24,14.5,5,78.3,21.6,0.12,-0.2624,0.119,0.0,-0.201,1.655,-1.057,-70.7,11.49,2,21.75,1,0.802,-5.33,-1.79,1.907,1,5,0.1671,0.0771,0.1616,0.0716
169.785,1,0.685,-3.74,13.18,5,79.7,21.46,0.12,-0.2461,0.119,-0.005,-0.175,1.657,-1.066,-71.73,11.49,2,9.75,1,0.773,-0.48,4.58,2.688,1,5,0.1591,0.074,0.1554,0.0888
169.818,1,0.719,-3.24,12.31,5,80.4,21.46,0.12,-0.2158,0.118,-0.005,-0.149,1.658,-1.068,-71.96,11.49,2,9.75,1,0.716,6.3,16.35,7.778,1,5,0.1591,0.074,0.1536,0.087
169.886,1,0.765,-3.24,13.36,5,78.2,21.46,0.1409,-0.2419,0.116,-0.002,-0.117,1.661,-1.077,-72.65,11.49,2,9.75,1,0.806,11.15,29.68,0.0,0,5,0.1482,0.0834,0.15,0.0852
169.917,1,0.659,-3.49,12.12,5,79.8,20.96,0.1549,-0.2894,0.116,-0.002,-0.117,1.661,-1.077,-72.65,11.49,2,9.75,1,0.819,12.12,31.46,0.0,0,5,0.1463,0.0815,0.1463,0.0889
169.986,1,0.704,-2.99,10.99,5,81.9,20.96,0.12,-0.1997,0.13,-0.003,-0.192,1.664,-1.09,-73.74,11.49,2,8.32,1,0.825,11.63,30.22,0.0,0,5,0.1624,0.0941,0.1606,0.1034
170.018,1,0.772,-2.75,11.09,5,81.0,21.11,0.1276,-0.1961,0.13,-0.003,-0.192,1.664,-1.09,-73.74,11.49,2,8.32,1,0.815,10.66,30.07,0.0,0,5,0.1624,0.0941,0.1606,0.1034
170.086,1,0.717,-2.75,10.25,5,78.3,20.46,0.1485,-0.2317,0.14,0.005,-0.185,1.668,-1.102,-74.83,11.49,2,8.32,1,0.814,5.82,20.1,0.0,0,5,0.1712,0.1117,0.1784,0.0991
170.185,1,0.784,-2.25,10.0,5,77.6,20.56,0.12,-0.1716,0.134,0.0,-0.197,1.671,-1.115,-75.8,11.48,2,11.01,1,0.776,0.97,11.13,6.32,1,5,0.1649,0.1037,0.1649,0.1037
170.219,1,0.801,-2.5,9.88,5,77.5,20.44,0.1341,-0.1926,0.134,0.0,-0.197,1.671,-1.115,-75.8,11.48,2,11.01,1,0.82,-0.97,0.57,1.888,1,5,0.1649,0.1037,0.1649,0.1037
170.252,1,0.707,-2.25,9.3,5,78.1,20.46,0.1411,-0.1958,0.134,0.002,-0.156,1.673,-1.12,-76.2,11.48,2,11.01,1,0.834,-0.48,-1.61,-2.273,1,5,0.1519,0.1019,0.1704,0.1111
170.318,1,0.701,-1.75,8.12,5,77.6,21.02,0.12,-0.1583,0.128,0.003,-0.202,1.675,-1.128,-76.89,11.48,2,11.01,1,0.83,-4.36,-12.33,-4.772,1,5,0.1539,0.0983,0.1632,0.0946
170.385,1,0.697,-1.75,7.64,5,77.3,20.81,0.12,-0.1411,0.124,0.011,-0.182,1.679,-1.139,-77.81,11.48,2,12.66,1,0.844,-5.33,-13.25,0.0,0,5,0.1465,0.1039,0.1651,0.0797
170.454,1,0.682,-2.0,6.92,5,77.5,20.96,0.12,-0.1311,0.119,0.01,-0.216,1.68,-1.144,-78.32,11.48,2,12.66,1,0.842,-5.82,-17.28,0.0,0,5,0.1401,0.0959,0.1622,0.0793
170.485,1,0.679,-2.0,6.5,5,77.9,20.96,0.12,-0.1142,0.115,0.006,-0.225,1.681,-1.148,-78.84,11.48,2,12.66,1,0.824,-3.88,-18.13,0.0,0,5,0.1416,0.0919,0.1489,0.0772
170.518,1,0.683,-2.25,6.21,5,78.1,20.81,0.12,-0.1062,0.115,0.005,-0.205,1.681,-1.151,-79.07,11.48,2,12.66,1,0.828,-1.45,-11.63,0.0,0,5,0.1434,0.0919,0.1471,0.0772
170.582,1,0.691,-2.75,5.62,5,78.2,20.46,0.12,-0.0979,0.111,0.008,-0.15,1.684,-1.159,-79.81,11.5,2,7.17,1,0.831,-1.45,-10.66,0.0,0,5,0.1289,0.0865,0.1528,0.0773
170.652,1,0.699,-2.75,4.98,5,78.4,20.46,0.12,-0.0814,0.112,0.005,-0.125,1.686,-1.168,-80.56,11.5,2,7.17,1,0.828,2.91,-3.05,0.0,0,5,0.1372,0.0909,0.1428,0.076
170.684,1,0.68,-2.75,4.39,5,77.7,20.46,0.12,-0.0696,0.109,0.002,-0.139,1.686,-1.172,-80.84,11.5,2,7.17,1,0.83,2.42,-5.05,0.0,0,5,0.1372,0.0909,0.1317,0.0779
170.717,1,0.673,-3.24,4.84,5,77.3,20.46,0.12,-0.0586,0.109,0.002,-0.139,1.686,-1.172,-80.84,11.5,2,7.17,1,0.84,2.42,-4.99,0.0,0,5,0.1372,0.0909,0.1317,0.0779
170.784,1,0.702,-3.24,4.28,5,76.4,20.46,0.12,-0.062,0.113,0.001,-0.133,1.688,-1.181,-81.3,11.5,2,4.11,1,0.808,5.82,-3.03,0.0,0,5,0.1317,0.0927,0.1354,0.0909
170.818,1,0.719,-3.24,3.82,5,76.6,20.46,0.12,-0.0517,0.115,0.002,-0.147,1.688,-1.184,-81.47,11.5,2,4.11,1,0.808,5.82,-3.03,0.0,0,5,0.1317,0.0964,0.1372,0.0927
170.884,1,0.705,-3.74,3.36,5,77.2,20.46,0.12,-0.0433,0.115,0.004,-0.105,1.69,-1.195,-82.22,11.5,2,4.11,1,0.834,4.85,-4.34,0.0,0,5,0.1306,0.0956,0.1453,0.0901
170.918,1,0.71,-3.74,3.39,5,77.5,20.46,0.12,-0.0289,0.115,0.004,-0.105,1.69,-1.195,-82.22,11.5,2,4.11,1,0.829,4.36,-5.71,0.0,0,5,0.1306,0.0938,0.1453,0.0919
170.982,1,0.744,-4.24,3.3,5,78.4,20.46,0.12,-0.0302,0.115,0.001,-0.089,1.692,-1.204,-82.74,11.5,2,2.75,1,0.808,4.85,-6.4,0.0,0,5,0.1306,0.0975,0.1342,0.0975
171.02,1,0.751,-4.24,2.88,5,78.5,20.46,0.12,-0.023,0.115,0.0,-0.076,1.692,-1.207,-82.79,11.5,2,2.75,1,0.822,6.79,-0.48,0.0,0,5,0.1324,0.0993,0.1324,0.0975
171.081,1,0.724,-4.24,2.77,5,78.9,20.46,0.137,-0.0228,0.114,-0.0,-0.053,1.693,-1.212,-82.96,11.5,2,2.75,1,0.841,6.3,-3.37,0.0,0,5,0.1282,0.0979,0.1282,0.0997
171.184,1,0.739,-4.49,2.11,5,79.7,20.96,0.12,-0.0144,0.121,0.001,-0.037,1.694,-1.227,-83.48,11.52,2,2.02,1,0.826,5.82,-6.48,0.0,0,5,0.1261,0.1113,0.1335,0.1131
171.218,1,0.728,-4.74,2.4,5,80.1,20.46,0.12,0.0012,0.121,0.001,-0.066,1.695,-1.229,-83.54,11.52,2,2.02,1,0.828,5.33,-7.29,0.0,0,5,0.1243,0.1076,0.1372,0.115
171.25,1,0.743,-4.49,2.14,5,80.0,20.96,0.12,-0.0017,0.12,0.001,-0.058,1.695,-1.234,-83.65,11.52,2,2.02,1,0.835,5.33,-7.61,0.0,0,5,0.1261,0.1094,0.1317,0.1113
171.283,1,0.727,-4.24,1.96,5,79.4,20.46,0.134,-0.0044,0.119,0.0,-0.036,1.696,-1.236,-83.65,11.52,2,2.02,1,0.817,7.76,-8.09,0.0,0,5,0.128,0.1094,0.1298,0.1094
171.318,1,0.729,-3.99,1.93,5,79.0,20.96,0.12,0.0002,0.115,-0.0,-0.03,1.696,-1.241,-83.71,11.52,2,2.02,1,0.832,10.18,-1.86,0.0,0,5,0.128,0.1076,0.1224,0.1039
171.484,1,0.72,-3.99,2.46,5,78.9,20.96,0.12,-0.0013,0.117,0.001,-0.083,1.699,-1.262,-84.11,11.52,2,0.81,1,0.848,8.72,-2.61,-6.174,1,5,0.1204,0.1111,0.126,0.1111
171.518,1,0.62,-3.49,2.98,5,79.1,20.96,0.12,-0.0112,0.117,-0.001,-0.036,1.699,-1.265,-84.17,11.52,2,0.81,1,0.846,8.72,-4.97,-6.31,1,5,0.1234,0.1105,0.1215,0.1123
171.58,1,0.758,-2.99,1.42,5,79.3,20.96,0.12,-0.0268,0.117,-0.002,-0.019,1.699,-1.272,-84.11,11.54,2,-1.17,1,0.829,9.69,-4.51,-7.568,1,5,0.1261,0.117,0.1133,0.1133
171.683,1,0.772,-2.5,0.36,5,78.0,20.96,0.12,-0.0013,0.115,0.003,-0.057,1.701,-1.288,-84.4,11.54,2,-1.17,1,0.814,13.57,2.16,-5.54,1,5,0.1113,0.115,0.1243,0.1113
171.718,1,0.824,-2.99,1.5,5,77.8,20.96,0.1338,0.0128,0.115,0.003,-0.065,1.702,-1.29,-84.45,11.54,2,-1.17,1,0.823,15.51,9.46,-3.509,1,5,0.115,0.115,0.1205,0.1094
171.749,1,0.747,-2.99,-0.04,5,77.1,20.44,0.141,-0.0061,0.116,0.0,0.029,1.702,-1.295,-84.45,11.54,2,-1.17,1,0.845,14.54,9.58,-3.925,1,5,0.1201,0.1146,0.1183,0.1109
171.784,1,0.818,-2.5,-0.61,5,77.3,20.96,0.155,0.0278,0.119,0.003,0.024,1.703,-1.298,-84.4,11.54,2,-4.68,1,0.802,16.96,9.85,-4.545,1,5,0.1217,0.1217,0.1217,0.1106
171.85,1,0.834,-1.75,-1.68,5,77.9,20.2,0.1761,0.0376,0.135,0.004,0.039,1.704,-1.309,-84.34,11.54,2,-4.68,1,0.854,18.42,16.89,-1.536,1,5,0.127,0.1399,0.1381,0.1362
171.882,1,0.83,-1.5,-1.62,5,77.2,20.56,0.1522,0.0524,0.135,0.004,0.039,1.704,-1.309,-84.34,11.54,2,-4.68,1,0.856,18.42,16.6,-2.092,1,5,0.127,0.1399,0.1381,0.1362
171.918,1,0.731,3.24,-5.72,5,76.4,20.2,0.1661,0.0518,0.144,-0.0,0.026,1.704,-1.315,-84.28,11.54,2,-4.68,1,0.853,18.42,16.62,-2.095,1,5,0.1366,0.1476,0.1403,0.1513
172.019,1,0.783,-1.0,-2.02,5,78.4,20.96,0.201,0.1308,0.165,-0.002,0.057,1.706,-1.333,-84.05,11.54,2,-4.51,1,0.858,18.42,18.38,0.0,0,5,0.162,0.1782,0.1476,0.171
172.082,1,0.786,-0.5,-1.51,5,78.9,20.96,0.1734,0.0672,0.174,-0.001,0.115,1.707,-1.34,-83.88,11.54,2,-4.51,1,0.851,20.36,19.07,0.0,0,5,0.161,0.1861,0.1592,0.1879
172.115,1,0.793,0.25,-1.57,5,79.4,20.46,0.1666,0.0455,0.183,-0.003,0.142,1.707,-1.348,-83.59,11.54,2,-4.51,1,0.851,21.33,20.12,0.0,0,5,0.1662,0.1948,0.1644,0.2055
172.149,1,0.794,0.0,-0.99,5,79.5,20.96,0.1738,0.0381,0.19,-0.001,-0.03,1.708,-1.356,-83.37,11.54,2,-4.51,1,0.844,20.84,22.64,0.0,0,5,0.1776,0.2091,0.1684,0.2054
172.182,1,0.792,0.0,-0.87,5,78.9,20.81,0.1773,0.0264,0.193,-0.003,0.021,1.708,-1.36,-83.37,11.55,2,-0.62,1,0.818,17.45,16.67,0.526,1,5,0.1834,0.2093,0.1704,0.2093
172.282,1,0.811,0.5,-0.74,5,79.1,20.96,0.1895,0.0244,0.187,-0.001,-0.027,1.711,-1.382,-83.08,11.55,2,-0.62,1,0.818,11.63,6.36,-1.766,1,5,0.178,0.191,0.1817,0.1984
172.385,1,0.833,1.0,-0.99,5,81.0,20.56,0.1862,0.0154,0.195,-0.002,0.026,1.713,-1.401,-82.96,11.55,2,2.31,1,0.842,10.66,0.35,-6.925,1,5,0.191,0.1966,0.1892,0.2021
172.483,1,0.817,1.0,-1.1,5,78.7,20.56,0.1639,0.0149,0.193,-0.003,0.005,1.715,-1.421,-82.96,11.55,2,2.31,1,0.853,11.15,1.25,-2.866,1,5,0.1929,0.191,0.1892,0.1984
172.518,1,0.81,1.5,-0.98,5,79.6,20.44,0.1715,0.019,0.191,-0.003,0.021,1.716,-1.424,-82.91,11.55,2,2.31,1,0.842,11.63,0.71,-3.448,1,5,0.1871,0.1834,0.1926,0.2001
172.55,1,0.799,1.5,-1.13,5,79.1,20.81,0.1592,0.0083,0.181,-0.0,-0.096,1.717,-1.435,-83.02,11.55,2,2.31,1,0.855,11.63,1.0,-2.814,1,5,0.1741,0.1778,0.1834,0.1889
172.58,1,0.799,1.0,-1.01,5,78.4,20.2,0.1582,0.0125,0.181,-0.0,-0.096,1.717,-1.435,-83.02,11.56,2,0.44,1,0.855,11.63,1.0,-2.814,1,5,0.1741,0.1778,0.1834,0.1889
172.683,1,0.807,1.0,-1.17,5,78.2,20.44,0.1536,0.0153,0.173,-0.002,-0.014,1.719,-1.456,-83.08,11.56,2,0.44,1,0.845,11.63,-0.01,-3.368,1,5,0.1733,0.1622,0.1788,0.177
172.881,1,0.796,1.25,-1.22,5,78.1,20.56,0.1339,0.0158,0.149,-0.003,-0.011,1.722,-1.484,-83.02,11.56,2,-0.72,1,0.843,14.54,6.81,-4.71,1,5,0.1495,0.144,0.1495,0.155
172.91,1,0.781,1.0,-0.99,5,77.7,20.81,0.1408,0.0148,0.145,-0.004,-0.026,1.723,-1.49,-83.08,11.56,2,-0.72,1,0.843,14.54,6.81,-4.71,1,5,0.1502,0.1484,0.1335,0.1484
172.982,1,0.804,1.0,-1.09,5,76.5,20.56,0.1358,0.0122,0.139,-0.002,0.037,1.724,-1.498,-82.96,11.56,2,-2.67,1,0.798,17.93,13.78,1.253,1,5,0.1409,0.1428,0.1298,0.1409
173.011,1,0.801,0.75,-0.72,5,76.5,20.46,0.1426,0.0153,0.134,-0.003,-0.012,1.724,-1.503,-82.91,11.56,2,-2.67,1,0.798,17.93,13.78,1.253,1,5,0.1335,0.1298,0.1317,0.1409
173.083,1,0.785,1.0,-1.32,5,76.2,20.81,0.1661,0.0119,0.133,-0.008,0.043,1.725,-1.514,-82.96,11.56,2,-2.67,1,0.808,18.42,20.72,0.0,0,5,0.1354,0.128,0.1261,0.1447
173.152,1,0.791,1.5,-0.66,5,77.4,20.56,0.1651,0.0238,0.139,-0.005,0.083,1.726,-1.522,-82.79,11.56,2,-2.67,1,0.809,18.9,25.17,0.0,0,5,0.1428,0.1447,0.1224,0.1447
173.179,1,0.8,1.75,-0.84,5,76.3,20.46,0.1639,0.0014,0.142,-0.004,0.057,1.726,-1.525,-82.74,11.57,2,-0.73,1,0.809,18.9,25.17,0.0,0,5,0.1428,0.1484,0.128,0.1484
173.283,1,0.83,2.25,-0.64,5,77.6,20.81,0.1458,0.0024,0.155,-0.005,-0.003,1.728,-1.544,-82.56,11.57,2,-0.73,1,0.813,14.54,26.08,0.0,0,5,0.1595,0.1576,0.1428,0.1595
173.312,1,0.833,2.0,-0.58,5,77.6,20.96,0.1458,-0.0082,0.157,-0.006,0.004,1.728,-1.547,-82.56,11.57,2,-0.73,1,0.813,14.54,26.08,0.0,0,5,0.1632,0.1595,0.1428,0.1613
173.379,1,0.854,2.25,-0.32,5,77.5,20.46,0.1458,-0.0054,0.158,-0.004,0.026,1.73,-1.556,-82.39,11.57,2,4.55,1,0.801,11.63,26.47,0.0,0,5,0.1571,0.1534,0.1534,0.1663
173.48,1,0.832,4.24,-2.92,5,75.3,20.56,0.1458,-0.0135,0.147,-0.0,-0.013,1.731,-1.571,-82.62,11.57,2,4.55,1,0.812,3.88,23.26,0.0,0,5,0.1537,0.1463,0.1463,0.1408
