t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
14.82,1,0.798,-27.27,-2.44,5,100.1,20.45,0.1291,0.3092,0.111,0.0,-0.224,11.45,3.59,1,0.82,-23.25,2.84,0.347,1,5,0.1478,0.0739,0.1478,0.0739
14.832,1,0.798,-27.27,-2.44,5,100.1,20.45,0.1291,0.3092,0.111,0.0,-0.224,11.45,3.59,1,0.819,-24.75,2.72,0.324,1,5,0.1478,0.0739,0.1478,0.0739
14.834,1,0.798,-27.27,-2.44,5,100.1,20.45,0.1291,0.3056,0.111,0.0,-0.224,11.45,3.59,1,0.819,-24.75,2.72,0.324,1,5,0.1478,0.0739,0.1478,0.0739
14.84,1,0.798,-27.27,-2.44,5,100.1,20.45,0.1291,0.3056,0.111,0.0,-0.224,11.45,-3.45,1,0.819,-24.75,2.72,0.324,1,5,0.1478,0.0739,0.1478,0.0739
14.84,1,0.798,-27.27,-2.44,5,100.1,20.45,0.1291,0.3056,0.111,0.0,-0.224,11.45,-3.45,1,0.819,-24.75,2.72,0.324,1,5,0.1478,0.0739,0.1478,0.0739
14.845,1,0.776,-28.58,-2.6,5,99.3,20.45,0.1291,0.3056,0.111,0.0,-0.224,11.45,-3.45,1,0.819,-24.75,2.72,0.324,1,5,0.1478,0.0739,0.1478,0.0739
14.854,1,0.776,-28.58,-2.6,5,99.3,20.45,0.1247,0.3206,0.111,0.0,-0.224,11.45,-3.45,1,0.819,-24.75,2.72,0.324,1,5,0.1478,0.0739,0.1478,0.0739
14.866,1,0.776,-28.58,-2.6,5,99.3,20.45,0.1247,0.3206,0.111,0.0,-0.224,11.45,-3.45,1,0.824,-24.0,2.91,0.418,1,5,0.1478,0.0739,0.1478,0.0739
14.874,1,0.776,-28.58,-2.6,5,99.3,20.45,0.1247,0.3174,0.111,0.0,-0.224,11.45,-3.45,1,0.824,-24.0,2.91,0.418,1,5,0.1478,0.0739,0.1478,0.0739
14.878,1,0.718,-29.63,-2.81,5,98.2,20.45,0.1247,0.3174,0.111,0.0,-0.224,11.45,-3.45,1,0.824,-24.0,2.91,0.418,1,5,0.1478,0.0739,0.1478,0.0739
14.894,1,0.718,-29.63,-2.81,5,98.2,20.45,0.1212,0.3303,0.111,0.0,-0.224,11.45,-3.45,1,0.824,-24.0,2.91,0.418,1,5,0.1478,0.0739,0.1478,0.0739
14.899,1,0.718,-29.63,-2.81,5,98.2,20.45,0.1212,0.3303,0.111,0.0,-0.224,11.45,-3.45,1,0.817,-25.5,2.76,0.454,1,5,0.1478,0.0739,0.1478,0.0739
14.911,1,0.554,-30.68,-2.65,5,99.3,19.93,0.1212,0.3303,0.111,0.0,-0.224,11.45,-3.45,1,0.817,-25.5,2.76,0.454,1,5,0.1478,0.0739,0.1478,0.0739
14.913,1,0.554,-30.68,-2.65,5,99.3,19.93,0.1177,0.3372,0.111,0.0,-0.224,11.45,-3.45,1,0.817,-25.5,2.76,0.454,1,5,0.1478,0.0739,0.1478,0.0739
14.932,1,0.554,-30.68,-2.65,5,99.3,19.93,0.1177,0.3372,0.111,0.0,-0.224,11.45,-3.45,1,0.804,-26.25,3.16,0.452,1,5,0.1478,0.0739,0.1478,0.0739
14.935,1,0.554,-30.68,-2.65,5,99.3,19.93,0.1177,0.3342,0.111,0.0,-0.224,11.45,-3.45,1,0.804,-26.25,3.16,0.452,1,5,0.1478,0.0739,0.1478,0.0739
14.944,1,0.531,-30.94,-2.57,5,99.2,19.93,0.1177,0.3342,0.111,0.0,-0.224,11.45,-3.45,1,0.804,-26.25,3.16,0.452,1,5,0.1478,0.0739,0.1478,0.0739
14.954,1,0.531,-30.94,-2.57,5,99.2,19.93,0.1169,0.3338,0.111,0.0,-0.224,11.45,-3.45,1,0.804,-26.25,3.16,0.452,1,5,0.1478,0.0739,0.1478,0.0739
14.965,1,0.531,-30.94,-2.57,5,99.2,19.93,0.1169,0.3338,0.111,0.0,-0.224,11.45,-3.45,1,0.814,-21.0,3.98,0.49,1,5,0.1478,0.0739,0.1478,0.0739
14.974,1,0.531,-30.94,-2.57,5,99.2,19.93,0.1169,0.3317,0.111,0.0,-0.224,11.45,-3.45,1,0.814,-21.0,3.98,0.49,1,5,0.1478,0.0739,0.1478,0.0739
14.978,1,0.489,-31.2,-2.57,5,97.9,19.4,0.1169,0.3317,0.111,0.0,-0.224,11.45,-3.45,1,0.814,-21.0,3.98,0.49,1,5,0.1478,0.0739,0.1478,0.0739
14.994,1,0.489,-31.2,-2.57,5,97.9,19.4,0.116,0.3333,0.111,0.0,-0.224,11.45,-3.45,1,0.814,-21.0,3.98,0.49,1,5,0.1478,0.0739,0.1478,0.0739
14.998,1,0.489,-31.2,-2.57,5,97.9,19.4,0.116,0.3333,0.111,0.0,-0.224,11.45,-3.45,1,0.814,-21.0,3.63,0.501,1,5,0.1478,0.0739,0.1478,0.0739
15.011,1,0.435,-31.99,-1.95,5,98.0,18.88,0.116,0.3333,0.111,0.0,-0.224,11.45,-3.45,1,0.814,-21.0,3.63,0.501,1,5,0.1478,0.0739,0.1478,0.0739
15.013,1,0.435,-31.99,-1.95,5,98.0,18.88,0.1134,0.3307,0.111,0.0,-0.224,11.45,-3.45,1,0.814,-21.0,3.63,0.501,1,5,0.1478,0.0739,0.1478,0.0739
15.019,1,0.435,-31.99,-1.95,5,98.0,18.88,0.1134,0.3307,0.093,0.019,-0.113,11.45,-3.45,1,0.814,-21.0,3.63,0.501,1,5,0.1478,0.0739,0.1478,0.0739
15.02,1,0.435,-31.99,-1.95,5,98.0,18.88,0.1134,0.3307,0.093,0.019,-0.113,11.45,-3.45,1,0.814,-21.0,3.63,0.501,1,5,0.0743,0.0743,0.1485,0.0743
15.031,1,0.435,-31.99,-1.95,5,98.0,18.88,0.1134,0.3307,0.093,0.019,-0.113,11.45,-3.45,1,0.813,-18.75,4.22,0.452,1,5,0.0743,0.0743,0.1485,0.0743
15.034,1,0.435,-31.99,-1.95,5,98.0,18.88,0.1134,0.3289,0.093,0.019,-0.113,11.45,-3.45,1,0.813,-18.75,4.22,0.452,1,5,0.0743,0.0743,0.1485,0.0743
15.04,1,0.435,-31.99,-1.95,5,98.0,18.88,0.1134,0.3289,0.093,0.019,-0.113,11.45,-5.62,1,0.813,-18.75,4.22,0.452,1,5,0.0743,0.0743,0.1485,0.0743
15.04,1,0.435,-31.99,-1.95,5,98.0,18.88,0.1134,0.3289,0.093,0.019,-0.113,11.45,-5.62,1,0.813,-18.75,4.22,0.452,1,5,0.0743,0.0743,0.1485,0.0743
15.045,1,0.43,-32.25,-1.94,5,97.9,18.35,0.1134,0.3289,0.093,0.019,-0.113,11.45,-5.62,1,0.813,-18.75,4.22,0.452,1,5,0.0743,0.0743,0.1485,0.0743
15.054,1,0.43,-32.25,-1.94,5,97.9,18.35,0.1125,0.3307,0.093,0.019,-0.113,11.45,-5.62,1,0.813,-18.75,4.22,0.452,1,5,0.0743,0.0743,0.1485,0.0743
15.065,1,0.43,-32.25,-1.94,5,97.9,18.35,0.1125,0.3307,0.093,0.019,-0.113,11.45,-5.62,1,0.821,-17.25,4.18,0.502,1,5,0.0743,0.0743,0.1485,0.0743
15.074,1,0.43,-32.25,-1.94,5,97.9,18.35,0.1125,0.3294,0.093,0.019,-0.113,11.45,-5.62,1,0.821,-17.25,4.18,0.502,1,5,0.0743,0.0743,0.1485,0.0743
15.078,1,0.428,-32.25,-1.99,5,97.9,17.83,0.1125,0.3294,0.093,0.019,-0.113,11.45,-5.62,1,0.821,-17.25,4.18,0.502,1,5,0.0743,0.0743,0.1485,0.0743
15.095,1,0.428,-32.25,-1.99,5,97.9,17.83,0.1125,0.3291,0.093,0.019,-0.113,11.45,-5.62,1,0.821,-17.25,4.18,0.502,1,5,0.0743,0.0743,0.1485,0.0743
15.098,1,0.428,-32.25,-1.99,5,97.9,17.83,0.1125,0.3291,0.093,0.019,-0.113,11.45,-5.62,1,0.824,-18.0,4.36,0.55,1,5,0.0743,0.0743,0.1485,0.0743
15.111,1,0.423,-32.51,-2.12,5,97.7,17.83,0.1125,0.3291,0.093,0.019,-0.113,11.45,-5.62,1,0.824,-18.0,4.36,0.55,1,5,0.0743,0.0743,0.1485,0.0743
15.113,1,0.423,-32.51,-2.12,5,97.7,17.83,0.1116,0.3339,0.093,0.019,-0.113,11.45,-5.62,1,0.824,-18.0,4.36,0.55,1,5,0.0743,0.0743,0.1485,0.0743
15.132,1,0.423,-32.51,-2.12,5,97.7,17.83,0.1116,0.3339,0.093,0.019,-0.113,11.45,-5.62,1,0.807,-18.75,4.19,0.512,1,5,0.0743,0.0743,0.1485,0.0743
15.134,1,0.423,-32.51,-2.12,5,97.7,17.83,0.1116,0.3331,0.093,0.019,-0.113,11.45,-5.62,1,0.807,-18.75,4.19,0.512,1,5,0.0743,0.0743,0.1485,0.0743
15.154,1,0.423,-32.51,-2.12,5,97.7,17.83,0.1116,0.3324,0.093,0.019,-0.113,11.45,-5.62,1,0.807,-18.75,4.19,0.512,1,5,0.0743,0.0743,0.1485,0.0743
15.165,1,0.423,-32.51,-2.12,5,97.7,17.83,0.1116,0.3324,0.093,0.019,-0.113,11.45,-5.62,1,0.807,-18.75,4.33,0.429,1,5,0.0743,0.0743,0.1485,0.0743
15.174,1,0.423,-32.51,-2.12,5,97.7,17.83,0.1116,0.3318,0.093,0.019,-0.113,11.45,-5.62,1,0.807,-18.75,4.33,0.429,1,5,0.0743,0.0743,0.1485,0.0743
15.178,1,0.421,-32.77,-1.64,5,97.7,17.3,0.1116,0.3318,0.093,0.019,-0.113,11.45,-5.62,1,0.807,-18.75,4.33,0.429,1,5,0.0743,0.0743,0.1485,0.0743
15.194,1,0.421,-32.77,-1.64,5,97.7,17.3,0.1108,0.3262,0.093,0.019,-0.113,11.45,-5.62,1,0.807,-18.75,4.33,0.429,1,5,0.0743,0.0743,0.1485,0.0743
15.199,1,0.421,-32.77,-1.64,5,97.7,17.3,0.1108,0.3262,0.093,0.019,-0.113,11.45,-5.62,1,0.81,-18.75,4.02,0.442,1,5,0.0743,0.0743,0.1485,0.0743
15.211,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3262,0.093,0.019,-0.113,11.45,-5.62,1,0.81,-18.75,4.02,0.442,1,5,0.0743,0.0743,0.1485,0.0743
15.213,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3257,0.093,0.019,-0.113,11.45,-5.62,1,0.81,-18.75,4.02,0.442,1,5,0.0743,0.0743,0.1485,0.0743
15.219,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3257,0.074,0.0,0.0,11.45,-5.62,1,0.81,-18.75,4.02,0.442,1,5,0.0743,0.0743,0.1485,0.0743
15.22,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3257,0.074,0.0,0.0,11.45,-5.62,1,0.81,-18.75,4.02,0.442,1,5,0.0742,0.0742,0.0742,0.0742
15.232,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3257,0.074,0.0,0.0,11.45,-5.62,1,0.818,-18.0,4.31,0.512,1,5,0.0742,0.0742,0.0742,0.0742
15.234,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3253,0.074,0.0,0.0,11.45,-5.62,1,0.818,-18.0,4.31,0.512,1,5,0.0742,0.0742,0.0742,0.0742
15.24,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3253,0.074,0.0,0.0,11.45,-6.33,1,0.818,-18.0,4.31,0.512,1,5,0.0742,0.0742,0.0742,0.0742
15.24,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3253,0.074,0.0,0.0,11.45,-6.33,1,0.818,-18.0,4.31,0.512,1,5,0.0742,0.0742,0.0742,0.0742
15.254,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3249,0.074,0.0,0.0,11.45,-6.33,1,0.818,-18.0,4.31,0.512,1,5,0.0742,0.0742,0.0742,0.0742
15.266,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3249,0.074,0.0,0.0,11.45,-6.33,1,0.816,-18.0,4.31,0.512,1,5,0.0742,0.0742,0.0742,0.0742
15.274,1,0.421,-32.77,-1.64,5,97.4,17.3,0.1108,0.3247,0.074,0.0,0.0,11.45,-6.33,1,0.816,-18.0,4.31,0.512,1,5,0.0742,0.0742,0.0742,0.0742
15.278,1,0.427,-32.51,-1.94,5,97.3,17.83,0.1108,0.3247,0.074,0.0,0.0,11.45,-6.33,1,0.816,-18.0,4.31,0.512,1,5,0.0742,0.0742,0.0742,0.0742
15.294,1,0.427,-32.51,-1.94,5,97.3,17.83,0.1116,0.3264,0.074,0.0,0.0,11.45,-6.33,1,0.816,-18.0,4.31,0.512,1,5,0.0742,0.0742,0.0742,0.0742
15.298,1,0.427,-32.51,-1.94,5,97.3,17.83,0.1116,0.3264,0.074,0.0,0.0,11.45,-6.33,1,0.813,-17.25,4.72,0.5,1,5,0.0742,0.0742,0.0742,0.0742
15.311,1,0.429,-32.51,-1.64,5,97.1,17.83,0.1116,0.3264,0.074,0.0,0.0,11.45,-6.33,1,0.813,-17.25,4.72,0.5,1,5,0.0742,0.0742,0.0742,0.0742
15.313,1,0.429,-32.51,-1.64,5,97.1,17.83,0.1116,0.3212,0.074,0.0,0.0,11.45,-6.33,1,0.813,-17.25,4.72,0.5,1,5,0.0742,0.0742,0.0742,0.0742
15.332,1,0.429,-32.51,-1.64,5,97.1,17.83,0.1116,0.3212,0.074,0.0,0.0,11.45,-6.33,1,0.813,-15.75,4.39,0.564,1,5,0.0742,0.0742,0.0742,0.0742
15.334,1,0.429,-32.51,-1.64,5,97.1,17.83,0.1116,0.3212,0.074,0.0,0.0,11.45,-6.33,1,0.813,-15.75,4.39,0.564,1,5,0.0742,0.0742,0.0742,0.0742
15.354,1,0.429,-32.51,-1.64,5,97.1,17.83,0.1116,0.3212,0.074,0.0,0.0,11.45,-6.33,1,0.813,-15.75,4.39,0.564,1,5,0.0742,0.0742,0.0742,0.0742
15.366,1,0.429,-32.51,-1.64,5,97.1,17.83,0.1116,0.3212,0.074,0.0,0.0,11.45,-6.33,1,0.819,-15.75,4.47,0.383,1,5,0.0742,0.0742,0.0742,0.0742
15.374,1,0.429,-32.51,-1.64,5,97.1,17.83,0.1116,0.3212,0.074,0.0,0.0,11.45,-6.33,1,0.819,-15.75,4.47,0.383,1,5,0.0742,0.0742,0.0742,0.0742
15.378,1,0.44,-31.99,-1.63,5,96.6,19.4,0.1116,0.3212,0.074,0.0,0.0,11.45,-6.33,1,0.819,-15.75,4.47,0.383,1,5,0.0742,0.0742,0.0742,0.0742
15.395,1,0.44,-31.99,-1.63,5,96.6,19.4,0.1134,0.3145,0.074,0.0,0.0,11.45,-6.33,1,0.819,-15.75,4.47,0.383,1,5,0.0742,0.0742,0.0742,0.0742
15.398,1,0.44,-31.99,-1.63,5,96.6,19.4,0.1134,0.3145,0.074,0.0,0.0,11.45,-6.33,1,0.821,-14.25,4.56,0.465,1,5,0.0742,0.0742,0.0742,0.0742
15.411,1,0.488,-31.46,-1.64,5,96.4,19.93,0.1134,0.3145,0.074,0.0,0.0,11.45,-6.33,1,0.821,-14.25,4.56,0.465,1,5,0.0742,0.0742,0.0742,0.0742
15.413,1,0.488,-31.46,-1.64,5,96.4,19.93,0.1151,0.3085,0.074,0.0,0.0,11.45,-6.33,1,0.821,-14.25,4.56,0.465,1,5,0.0742,0.0742,0.0742,0.0742
15.419,1,0.488,-31.46,-1.64,5,96.4,19.93,0.1151,0.3085,0.074,0.037,0.224,11.45,-6.33,1,0.821,-14.25,4.56,0.465,1,5,0.0742,0.0742,0.0742,0.0742
15.42,1,0.488,-31.46,-1.64,5,96.4,19.93,0.1151,0.3085,0.074,0.037,0.224,11.45,-6.33,1,0.821,-14.25,4.56,0.465,1,5,0.0,0.1481,0.0741,0.0741
15.431,1,0.488,-31.46,-1.64,5,96.4,19.93,0.1151,0.3085,0.074,0.037,0.224,11.45,-6.33,1,0.828,-12.0,4.86,0.408,1,5,0.0,0.1481,0.0741,0.0741
15.434,1,0.488,-31.46,-1.64,5,96.4,19.93,0.1151,0.3091,0.074,0.037,0.224,11.45,-6.33,1,0.828,-12.0,4.86,0.408,1,5,0.0,0.1481,0.0741,0.0741
15.44,1,0.488,-31.46,-1.64,5,96.4,19.93,0.1151,0.3091,0.074,0.037,0.224,11.45,-6.33,1,0.828,-12.0,4.86,0.408,1,5,0.0,0.1481,0.0741,0.0741
15.44,1,0.488,-31.46,-1.64,5,96.4,19.93,0.1151,0.3091,0.074,0.037,0.224,11.45,-6.33,1,0.828,-12.0,4.86,0.408,1,5,0.0,0.1481,0.0741,0.0741
15.445,1,0.565,-30.68,-2.58,5,96.2,20.45,0.1151,0.3091,0.074,0.037,0.224,11.45,-6.33,1,0.828,-12.0,4.86,0.408,1,5,0.0,0.1481,0.0741,0.0741
15.453,1,0.565,-30.68,-2.58,5,96.2,20.45,0.1177,0.3162,0.074,0.037,0.224,11.45,-6.33,1,0.828,-12.0,4.86,0.408,1,5,0.0,0.1481,0.0741,0.0741
15.465,1,0.565,-30.68,-2.58,5,96.2,20.45,0.1177,0.3162,0.074,0.037,0.224,11.45,-6.33,1,0.819,-10.5,4.74,0.422,1,5,0.0,0.1481,0.0741,0.0741
15.475,1,0.565,-30.68,-2.58,5,96.2,20.45,0.1177,0.3172,0.074,0.037,0.224,11.45,-6.33,1,0.819,-10.5,4.74,0.422,1,5,0.0,0.1481,0.0741,0.0741
15.479,1,0.638,-30.15,-3.04,5,95.5,20.45,0.1177,0.3172,0.074,0.037,0.224,11.45,-6.33,1,0.819,-10.5,4.74,0.422,1,5,0.0,0.1481,0.0741,0.0741
15.494,1,0.638,-30.15,-3.04,5,95.5,20.45,0.1195,0.3195,0.074,0.037,0.224,11.45,-6.33,1,0.819,-10.5,4.74,0.422,1,5,0.0,0.1481,0.0741,0.0741
15.498,1,0.638,-30.15,-3.04,5,95.5,20.45,0.1195,0.3195,0.074,0.037,0.224,11.45,-6.33,1,0.829,-10.5,5.01,0.37,1,5,0.0,0.1481,0.0741,0.0741
15.512,1,0.718,-30.15,-2.28,5,95.4,20.45,0.1195,0.3195,0.074,0.037,0.224,11.45,-6.33,1,0.829,-10.5,5.01,0.37,1,5,0.0,0.1481,0.0741,0.0741
15.513,1,0.718,-30.15,-2.28,5,95.4,20.45,0.1195,0.3071,0.074,0.037,0.224,11.45,-6.33,1,0.829,-10.5,5.01,0.37,1,5,0.0,0.1481,0.0741,0.0741
15.531,1,0.718,-30.15,-2.28,5,95.4,20.45,0.1195,0.3071,0.074,0.037,0.224,11.45,-6.33,1,0.824,-9.0,4.97,0.36,1,5,0.0,0.1481,0.0741,0.0741
15.534,1,0.718,-30.15,-2.28,5,95.4,20.45,0.1195,0.3079,0.074,0.037,0.224,11.45,-6.33,1,0.824,-9.0,4.97,0.36,1,5,0.0,0.1481,0.0741,0.0741
15.545,1,0.779,-29.63,-1.97,5,94.8,20.45,0.1195,0.3079,0.074,0.037,0.224,11.45,-6.33,1,0.824,-9.0,4.97,0.36,1,5,0.0,0.1481,0.0741,0.0741
15.553,1,0.779,-29.63,-1.97,5,94.8,20.45,0.1212,0.2971,0.074,0.037,0.224,11.45,-6.33,1,0.824,-9.0,4.97,0.36,1,5,0.0,0.1481,0.0741,0.0741
15.565,1,0.779,-29.63,-1.97,5,94.8,20.45,0.1212,0.2971,0.074,0.037,0.224,11.45,-6.33,1,0.83,-7.5,5.06,0.445,1,5,0.0,0.1481,0.0741,0.0741
15.574,1,0.779,-29.63,-1.97,5,94.8,20.45,0.1212,0.298,0.074,0.037,0.224,11.45,-6.33,1,0.83,-7.5,5.06,0.445,1,5,0.0,0.1481,0.0741,0.0741
15.577,1,0.807,-29.1,-1.84,5,93.9,20.45,0.1212,0.298,0.074,0.037,0.224,11.45,-6.33,1,0.83,-7.5,5.06,0.445,1,5,0.0,0.1481,0.0741,0.0741
15.594,1,0.807,-29.1,-1.84,5,93.9,20.45,0.123,0.2903,0.074,0.037,0.224,11.45,-6.33,1,0.83,-7.5,5.06,0.445,1,5,0.0,0.1481,0.0741,0.0741
15.597,1,0.807,-29.1,-1.84,5,93.9,20.45,0.123,0.2903,0.074,0.037,0.224,11.45,-6.33,1,0.843,-6.0,5.11,0.373,1,5,0.0,0.1481,0.0741,0.0741
15.61,1,0.813,-28.58,-1.3,5,93.3,20.45,0.123,0.2903,0.074,0.037,0.224,11.45,-6.33,1,0.843,-6.0,5.11,0.373,1,5,0.0,0.1481,0.0741,0.0741
15.613,1,0.813,-28.58,-1.3,5,93.3,20.45,0.1247,0.2753,0.074,0.037,0.224,11.45,-6.33,1,0.843,-6.0,5.11,0.373,1,5,0.0,0.1481,0.0741,0.0741
15.62,1,0.813,-28.58,-1.3,5,93.3,20.45,0.1247,0.2753,0.108,0.0,0.145,11.45,-6.33,1,0.843,-6.0,5.11,0.373,1,5,0.0,0.1481,0.0741,0.0741
15.62,1,0.813,-28.58,-1.3,5,93.3,20.45,0.1247,0.2753,0.108,0.0,0.145,11.45,-6.33,1,0.843,-6.0,5.11,0.373,1,5,0.072,0.1199,0.0959,0.1439
15.631,1,0.813,-28.58,-1.3,5,93.3,20.45,0.1247,0.2753,0.108,0.0,0.145,11.45,-6.33,1,0.84,-5.25,5.46,0.323,1,5,0.072,0.1199,0.0959,0.1439
15.635,1,0.813,-28.58,-1.3,5,93.3,20.45,0.1247,0.2764,0.108,0.0,0.145,11.45,-6.33,1,0.84,-5.25,5.46,0.323,1,5,0.072,0.1199,0.0959,0.1439
15.639,1,0.813,-28.58,-1.3,5,93.3,20.45,0.1247,0.2764,0.108,0.0,0.145,11.45,-6.31,1,0.84,-5.25,5.46,0.323,1,5,0.072,0.1199,0.0959,0.1439
15.639,1,0.813,-28.58,-1.3,5,93.3,20.45,0.1247,0.2764,0.108,0.0,0.145,11.45,-6.31,1,0.84,-5.25,5.46,0.323,1,5,0.072,0.1199,0.0959,0.1439
15.654,1,0.813,-28.58,-1.3,5,93.3,20.45,0.1247,0.2773,0.108,0.0,0.145,11.45,-6.31,1,0.84,-5.25,5.46,0.323,1,5,0.072,0.1199,0.0959,0.1439
15.666,1,0.813,-28.58,-1.3,5,93.3,20.45,0.1247,0.2773,0.108,0.0,0.145,11.45,-6.31,1,0.836,-2.25,5.74,0.287,1,5,0.072,0.1199,0.0959,0.1439
15.674,1,0.813,-28.58,-1.3,5,93.3,20.45,0.1247,0.278,0.108,0.0,0.145,11.45,-6.31,1,0.836,-2.25,5.74,0.287,1,5,0.072,0.1199,0.0959,0.1439
15.678,1,0.821,-27.01,-0.69,5,93.0,20.45,0.1247,0.278,0.108,0.0,0.145,11.45,-6.31,1,0.836,-2.25,5.74,0.287,1,5,0.072,0.1199,0.0959,0.1439
15.694,1,0.821,-27.01,-0.69,5,93.0,20.45,0.13,0.2484,0.108,0.0,0.145,11.45,-6.31,1,0.836,-2.25,5.74,0.287,1,5,0.072,0.1199,0.0959,0.1439
15.699,1,0.821,-27.01,-0.69,5,93.0,20.45,0.13,0.2484,0.108,0.0,0.145,11.45,-6.31,1,0.841,-0.75,5.62,0.362,1,5,0.072,0.1199,0.0959,0.1439
15.711,1,0.842,-25.96,-0.0,5,93.7,20.45,0.13,0.2484,0.108,0.0,0.145,11.45,-6.31,1,0.841,-0.75,5.62,0.362,1,5,0.072,0.1199,0.0959,0.1439
15.713,1,0.842,-25.96,-0.0,5,93.7,20.45,0.1335,0.2237,0.108,0.0,0.145,11.45,-6.31,1,0.841,-0.75,5.62,0.362,1,5,0.072,0.1199,0.0959,0.1439
15.731,1,0.842,-25.96,-0.0,5,93.7,20.45,0.1335,0.2237,0.108,0.0,0.145,11.45,-6.31,1,0.843,2.25,5.82,0.349,1,5,0.072,0.1199,0.0959,0.1439
15.734,1,0.842,-25.96,-0.0,5,93.7,20.45,0.1335,0.2257,0.108,0.0,0.145,11.45,-6.31,1,0.843,2.25,5.82,0.349,1,5,0.072,0.1199,0.0959,0.1439
15.754,1,0.842,-25.96,-0.0,5,93.7,20.45,0.1335,0.2273,0.108,0.0,0.145,11.45,-6.31,1,0.843,2.25,5.82,0.349,1,5,0.072,0.1199,0.0959,0.1439
15.765,1,0.842,-25.96,-0.0,5,93.7,20.45,0.1335,0.2273,0.108,0.0,0.145,11.45,-6.31,1,0.843,3.75,6.17,0.326,1,5,0.072,0.1199,0.0959,0.1439
15.775,1,0.842,-25.96,-0.0,5,93.7,20.45,0.1335,0.2285,0.108,0.0,0.145,11.45,-6.31,1,0.843,3.75,6.17,0.326,1,5,0.072,0.1199,0.0959,0.1439
15.777,1,0.849,-23.86,0.3,5,95.3,20.45,0.1335,0.2285,0.108,0.0,0.145,11.45,-6.31,1,0.843,3.75,6.17,0.326,1,5,0.072,0.1199,0.0959,0.1439
15.794,1,0.849,-23.86,0.3,5,95.3,20.45,0.1405,0.1972,0.108,0.0,0.145,11.45,-6.31,1,0.843,3.75,6.17,0.326,1,5,0.072,0.1199,0.0959,0.1439
15.797,1,0.849,-23.86,0.3,5,95.3,20.45,0.1405,0.1972,0.108,0.0,0.145,11.45,-6.31,1,0.837,5.25,5.43,0.308,1,5,0.072,0.1199,0.0959,0.1439
15.81,1,0.868,-23.33,0.3,5,95.3,20.45,0.1405,0.1972,0.108,0.0,0.145,11.45,-6.31,1,0.837,5.25,5.43,0.308,1,5,0.072,0.1199,0.0959,0.1439
15.813,1,0.868,-23.33,0.3,5,95.3,20.45,0.1422,0.1928,0.108,0.0,0.145,11.45,-6.31,1,0.837,5.25,5.43,0.308,1,5,0.072,0.1199,0.0959,0.1439
15.819,1,0.868,-23.33,0.3,5,95.3,20.45,0.1422,0.1928,0.111,0.0,0.0,11.45,-6.31,1,0.837,5.25,5.43,0.308,1,5,0.072,0.1199,0.0959,0.1439
15.82,1,0.868,-23.33,0.3,5,95.3,20.45,0.1422,0.1928,0.111,0.0,0.0,11.45,-6.31,1,0.837,5.25,5.43,0.308,1,5,0.1475,0.1475,0.0738,0.0738
15.831,1,0.868,-23.33,0.3,5,95.3,20.45,0.1422,0.1928,0.111,0.0,0.0,11.45,-6.31,1,0.849,0.0,5.33,0.278,1,5,0.1475,0.1475,0.0738,0.0738
15.834,1,0.868,-23.33,0.3,5,95.3,20.45,0.1422,0.195,0.111,0.0,0.0,11.45,-6.31,1,0.849,0.0,5.33,0.278,1,5,0.1475,0.1475,0.0738,0.0738
15.84,1,0.868,-23.33,0.3,5,95.3,20.45,0.1422,0.195,0.111,0.0,0.0,11.45,-3.28,1,0.849,0.0,5.33,0.278,1,5,0.1475,0.1475,0.0738,0.0738
15.84,1,0.868,-23.33,0.3,5,95.3,20.45,0.1422,0.195,0.111,0.0,0.0,11.45,-3.28,1,0.849,0.0,5.33,0.278,1,5,0.1475,0.1475,0.0738,0.0738
15.844,1,0.863,-22.81,0.78,5,95.2,20.45,0.1422,0.195,0.111,0.0,0.0,11.45,-3.28,1,0.849,0.0,5.33,0.278,1,5,0.1475,0.1475,0.0738,0.0738
15.854,1,0.863,-22.81,0.78,5,95.2,20.45,0.144,0.1802,0.111,0.0,0.0,11.45,-3.28,1,0.849,0.0,5.33,0.278,1,5,0.1475,0.1475,0.0738,0.0738
15.867,1,0.863,-22.81,0.78,5,95.2,20.45,0.144,0.1802,0.111,0.0,0.0,11.45,-3.28,1,0.855,-0.75,5.02,0.329,1,5,0.1475,0.1475,0.0738,0.0738
15.874,1,0.863,-22.81,0.78,5,95.2,20.45,0.144,0.182,0.111,0.0,0.0,11.45,-3.28,1,0.855,-0.75,5.02,0.329,1,5,0.1475,0.1475,0.0738,0.0738
