t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
4.082,1,0.688,-0.75,0.52,4,76.6,20.84,0.09,-0.0022,0.091,0.0,-0.006,0.391,0.013,1.43,11.73,1,1.9,1,0.347,5.41,-8.35,-4.686,1,4,0.087,0.0889,0.0926,0.0944
4.113,1,0.686,-0.75,0.2,4,76.8,20.69,0.09,-0.0022,0.088,0.0,0.003,0.394,0.013,1.49,11.73,1,1.9,1,0.345,5.41,-8.32,-4.785,1,4,0.0833,0.087,0.0907,0.0925
4.145,1,0.679,-0.5,-0.05,4,76.7,20.89,0.09,0.0034,0.086,-0.001,0.026,0.398,0.013,1.49,11.73,1,1.76,1,0.341,6.01,-8.74,-5.735,1,4,0.0849,0.083,0.0867,0.0886
4.179,1,0.647,-0.25,0.4,4,76.4,20.52,0.09,0.0046,0.086,-0.003,0.019,0.399,0.012,1.49,11.73,1,1.76,1,0.349,6.61,-9.1,-6.544,1,4,0.0867,0.0812,0.0849,0.0904
4.216,1,0.677,-0.25,-0.01,4,75.4,20.52,0.09,-0.006,0.086,-0.003,-0.06,0.403,0.013,1.43,11.73,1,1.76,1,0.344,6.61,-7.64,-2.613,1,4,0.0849,0.0812,0.0849,0.0923
4.244,1,0.678,-0.5,-0.06,4,74.8,21.03,0.09,0.0015,0.086,0.001,0.016,0.408,0.013,1.38,11.73,1,1.76,1,0.346,6.61,-9.62,-3.164,1,4,0.0851,0.0851,0.0833,0.0851
4.279,1,0.684,-0.5,-0.06,4,75.4,21.03,0.09,0.0057,0.086,0.001,0.016,0.408,0.013,1.38,11.73,1,1.76,1,0.347,5.41,-8.33,-4.882,1,4,0.0851,0.0888,0.0851,0.0851
4.314,1,0.672,-0.25,1.12,4,76.0,21.1,0.09,0.0056,0.089,0.001,0.039,0.412,0.013,1.43,11.73,1,1.76,1,0.342,5.41,-7.89,-1.82,1,4,0.0888,0.0906,0.0888,0.0869
4.347,1,0.676,-0.25,-0.05,4,76.6,21.1,0.09,-0.0179,0.09,-0.001,0.003,0.415,0.013,1.49,11.72,1,1.45,1,0.339,6.61,-9.12,-6.521,1,4,0.0906,0.0906,0.0869,0.0925
4.385,1,0.665,-0.25,-0.06,4,77.4,20.56,0.09,0.0028,0.088,-0.002,0.024,0.419,0.013,1.49,11.72,1,1.45,1,0.344,6.61,-9.12,-6.529,1,4,0.087,0.0888,0.0833,0.0925
4.447,1,0.647,-0.25,1.13,4,78.4,21.3,0.09,0.0031,0.085,0.001,0.038,0.426,0.013,1.6,11.72,1,1.45,1,0.72,12.6,-8.72,-0.384,1,5,0.0824,0.0879,0.0843,0.0861
4.479,1,0.635,0.25,0.12,4,78.5,20.69,0.09,-0.0177,0.085,0.001,0.038,0.426,0.013,1.6,11.72,1,1.45,1,0.72,12.6,-8.72,-0.384,1,5,0.0824,0.0879,0.0843,0.0861
4.516,1,0.652,0.25,0.25,4,78.1,21.0,0.09,-0.0062,0.085,0.0,-0.082,0.429,0.013,1.55,11.72,1,1.45,1,0.345,7.21,-7.52,-5.753,1,4,0.0788,0.0843,0.0862,0.0898
4.579,1,0.649,0.0,0.21,4,78.0,21.03,0.09,-0.0076,0.086,0.004,-0.02,0.434,0.014,1.49,11.72,1,1.62,1,0.355,6.61,-8.1,-5.745,1,4,0.0772,0.0919,0.0883,0.0883
4.614,1,0.658,0.0,0.01,4,78.0,20.89,0.09,-0.0034,0.091,0.006,0.029,0.438,0.014,1.55,11.72,1,1.62,1,0.347,8.41,-7.84,0.0,0,4,0.0846,0.0993,0.0938,0.0864
4.646,1,0.66,0.0,0.25,4,77.9,21.04,0.09,-0.0001,0.094,0.002,0.004,0.442,0.014,1.55,11.72,1,1.62,1,0.354,12.02,-0.81,-5.179,1,4,0.0901,0.0974,0.0956,0.0937
4.68,1,0.665,0.0,0.0,4,78.0,21.03,0.09,-0.0043,0.092,0.0,0.012,0.444,0.014,1.55,11.72,1,1.62,1,0.354,12.02,-0.81,-5.179,1,4,0.0887,0.0924,0.0924,0.0943
4.746,1,0.702,0.75,0.68,5,78.7,21.1,0.09,0.0001,0.085,-0.001,0.051,0.45,0.014,1.66,11.72,1,0.72,1,0.357,12.02,0.64,-1.373,1,4,0.0832,0.0813,0.0869,0.0906
4.779,1,0.619,0.75,0.43,4,79.6,20.69,0.09,-0.0212,0.085,-0.001,-0.009,0.452,0.014,1.66,11.72,1,0.72,1,0.739,17.93,-1.05,0.311,1,5,0.0832,0.0813,0.0869,0.0887
4.846,1,0.593,0.75,3.78,4,80.2,23.05,0.09,-0.0153,0.086,0.0,-0.015,0.459,0.014,1.6,11.72,1,0.72,1,0.752,16.48,-1.45,2.112,1,5,0.0832,0.0869,0.0851,0.0869
4.879,1,0.653,0.5,0.12,4,80.3,21.03,0.09,-0.0735,0.086,0.0,-0.045,0.461,0.015,1.55,11.72,1,0.72,1,0.752,16.48,-1.45,2.112,1,5,0.0851,0.0887,0.0851,0.0869
4.946,1,0.67,0.25,0.11,4,80.3,20.84,0.09,-0.0065,0.09,-0.002,-0.019,0.468,0.015,1.55,11.72,1,3.86,1,0.715,60.59,-12.39,6.404,1,5,0.0924,0.085,0.0905,0.0905
4.981,1,0.676,0.0,0.0,4,81.0,21.03,0.09,-0.0032,0.09,-0.003,-0.02,0.47,0.014,1.55,11.72,1,3.86,1,0.715,60.59,-12.39,6.404,1,5,0.0942,0.0813,0.0924,0.0924
5.045,1,0.649,0.0,0.31,4,80.4,21.03,0.09,0.001,0.088,-0.0,-0.003,0.477,0.015,1.43,11.72,1,3.86,1,0.734,59.13,-21.07,0.0,0,5,0.0925,0.0851,0.0907,0.0851
5.078,1,0.657,0.0,0.27,4,79.8,21.03,0.09,-0.0046,0.087,0.002,0.013,0.479,0.015,1.49,11.72,1,3.86,1,0.734,59.13,-21.07,0.0,0,5,0.0888,0.0888,0.0888,0.0814
5.147,1,0.673,0.0,-0.33,4,78.9,21.1,0.09,-0.0044,0.086,-0.002,0.052,0.486,0.015,1.38,11.72,1,3.14,1,0.77,61.07,-25.39,0.0,0,5,0.0851,0.0851,0.0833,0.0907
5.178,1,0.66,-0.25,0.44,4,78.8,20.69,0.09,0.006,0.086,-0.003,0.017,0.487,0.015,1.43,11.72,1,3.14,1,0.78,60.1,-30.01,0.0,0,5,0.0869,0.0832,0.0832,0.0925
5.248,1,0.571,-0.25,0.23,4,79.1,21.0,0.09,-0.0048,0.092,-0.004,0.048,0.495,0.015,1.49,11.72,1,3.14,1,0.768,59.13,-30.11,0.0,0,5,0.0944,0.0888,0.087,0.0981
5.279,1,0.519,0.0,0.0,3,79.6,20.96,0.09,-0.0012,0.092,-0.004,0.017,0.497,0.015,1.55,11.72,1,3.14,1,0.768,59.13,-30.11,0.0,0,5,0.0925,0.0907,0.0851,0.0999
5.345,1,0.51,0.0,0.0,3,79.7,20.96,0.09,-0.0003,0.09,0.001,0.017,0.504,0.015,1.6,11.7,1,2.43,1,0.728,56.22,-18.89,0.0,0,5,0.0888,0.0925,0.0888,0.0888
5.379,1,0.563,0.25,-0.01,4,79.8,20.95,0.09,-0.0003,0.09,0.002,-0.004,0.506,0.015,1.6,11.7,1,2.43,1,0.342,5.41,-10.58,0.0,0,4,0.0888,0.0925,0.0907,0.087
5.445,1,0.578,0.25,0.68,4,79.9,20.69,0.09,-0.0027,0.087,0.002,-0.009,0.513,0.015,1.55,11.7,1,2.43,1,0.365,5.41,-10.8,0.0,0,4,0.0815,0.0889,0.0907,0.0889
5.477,1,0.579,0.25,0.0,4,79.0,20.69,0.09,-0.0145,0.087,0.003,-0.022,0.514,0.016,1.49,11.7,1,2.43,1,0.365,5.41,-10.8,0.0,0,4,0.0796,0.0888,0.0925,0.0888
5.544,1,0.64,0.25,0.29,4,79.0,21.0,0.09,-0.0024,0.089,0.0,-0.002,0.522,0.016,1.55,11.7,1,2.11,1,0.378,5.41,-10.46,-6.976,1,4,0.0888,0.0888,0.0907,0.0888
5.579,1,0.521,0.25,0.06,3,79.3,20.57,0.09,-0.0075,0.091,-0.001,-0.004,0.523,0.016,1.55,11.7,1,2.11,1,0.378,5.41,-10.46,-6.976,1,4,0.0925,0.0888,0.0907,0.0925
5.645,1,0.521,0.25,-0.29,3,79.0,20.57,0.09,-0.0034,0.091,0.001,-0.001,0.531,0.016,1.55,11.7,1,2.11,1,0.798,10.66,-11.94,-1.973,1,5,0.0906,0.0906,0.0924,0.0887
5.68,1,0.524,0.25,-0.29,3,78.8,20.57,0.09,0.0028,0.09,0.001,0.005,0.532,0.016,1.55,11.7,1,2.11,1,0.798,10.66,-11.94,-1.973,1,5,0.0906,0.0906,0.0924,0.0869
5.747,1,0.574,0.5,0.4,4,79.1,20.89,0.09,0.0028,0.088,0.002,-0.01,0.539,0.016,1.38,11.69,1,0.33,1,0.804,10.66,-11.98,-1.822,1,5,0.087,0.087,0.0925,0.0851
5.78,1,0.574,0.5,-0.26,4,78.8,20.89,0.09,-0.0124,0.087,0.003,-0.034,0.541,0.017,1.32,11.69,1,0.33,1,0.804,10.66,-11.98,-1.822,1,5,0.087,0.0907,0.0907,0.0814
5.845,1,0.526,0.5,-0.52,3,78.1,20.81,0.09,-0.0002,0.089,0.002,0.018,0.548,0.017,1.38,11.69,1,0.33,1,0.38,10.22,-3.57,-4.689,1,4,0.0888,0.0925,0.0888,0.0851
5.88,1,0.536,0.75,-0.11,3,77.7,20.81,0.09,0.0043,0.089,0.0,0.037,0.55,0.017,1.43,11.69,1,0.33,1,0.38,10.22,-3.57,-4.689,1,4,0.0888,0.0888,0.0907,0.0888
5.948,1,0.535,0.5,-0.23,3,77.1,20.96,0.09,-0.0054,0.091,-0.0,-0.008,0.557,0.017,1.43,11.69,1,-0.51,1,0.386,10.82,-2.09,-5.298,1,4,0.0924,0.0906,0.0906,0.0906
5.977,1,0.529,0.5,-0.23,3,76.6,20.96,0.09,-0.0,0.089,-0.0,0.011,0.559,0.017,1.43,11.69,1,-0.51,1,0.386,10.82,-2.08,-5.292,1,4,0.0905,0.0887,0.0887,0.0887
6.048,1,0.529,0.75,-0.46,3,73.0,20.46,0.09,-0.0003,0.083,0.002,-0.035,0.566,0.017,1.32,11.69,1,-0.51,1,0.387,10.82,-2.07,-5.285,1,4,0.0796,0.0814,0.0888,0.0833
6.081,1,0.502,0.5,-0.23,3,71.8,20.96,0.09,0.0006,0.083,0.003,-0.028,0.567,0.018,1.26,11.69,1,-0.51,1,0.855,14.06,-3.33,2.677,1,5,0.0777,0.0814,0.0907,0.0814
6.146,1,0.462,0.5,0.46,3,72.5,20.57,0.09,-0.0003,0.087,0.003,-0.011,0.574,0.018,1.2,11.69,1,-0.51,1,0.922,9.69,-3.09,-3.954,1,5,0.0852,0.087,0.0926,0.0815
6.177,1,0.486,0.25,-0.63,3,72.3,20.46,0.09,-0.0122,0.088,0.003,-0.006,0.576,0.018,1.15,11.69,1,-0.51,1,0.922,9.69,-3.09,-3.954,1,5,0.087,0.087,0.0944,0.0833
6.247,1,0.621,0.0,-0.38,4,70.1,20.7,0.09,0.0092,0.089,0.001,-0.016,0.583,0.018,1.09,11.69,1,-0.51,1,0.878,12.12,-4.47,1.983,1,5,0.0907,0.0852,0.0944,0.0852
6.278,1,0.511,0.0,-0.65,3,69.6,20.57,0.09,0.0079,0.089,0.001,-0.011,0.585,0.018,1.09,11.69,1,-0.51,1,0.878,12.12,-4.47,1.983,1,5,0.0908,0.0871,0.0926,0.0852
6.314,1,0.509,0.0,-0.71,3,69.0,20.96,0.09,0.0121,0.087,0.002,0.014,0.589,0.018,1.09,11.69,1,-0.51,1,0.919,12.12,2.54,-3.867,1,5,0.0889,0.087,0.0907,0.0815
6.347,1,0.619,0.25,-0.62,4,69.8,20.33,0.09,0.013,0.084,0.004,-0.011,0.592,0.019,1.09,11.7,1,-0.99,1,0.926,12.12,3.55,-4.8,1,5,0.0834,0.0889,0.0871,0.0778
6.381,1,0.527,0.25,-0.65,3,71.3,20.46,0.09,0.0082,0.085,0.002,-0.078,0.594,0.019,1.03,11.7,1,-0.99,1,0.926,12.12,3.55,-4.8,1,5,0.0829,0.0884,0.0866,0.0829
6.446,1,0.715,0.25,-0.53,5,71.6,20.46,0.09,0.0089,0.088,0.002,0.015,0.601,0.019,1.03,11.7,1,-0.99,1,0.905,13.57,2.25,-1.86,1,5,0.0828,0.0865,0.0939,0.0902
6.48,1,0.686,0.25,-0.2,5,70.3,21.1,0.09,0.0069,0.087,0.002,-0.014,0.602,0.019,1.03,11.7,1,-0.99,1,0.905,13.57,2.25,-1.86,1,5,0.0851,0.0851,0.0943,0.0851
6.513,1,0.64,0.0,-0.68,4,71.1,20.21,0.09,0.0012,0.091,0.0,-0.011,0.606,0.019,0.97,11.7,1,-0.99,1,0.917,12.12,3.61,-3.23,1,5,0.0888,0.0888,0.0943,0.0925
6.548,1,0.633,0.0,-0.96,4,70.6,20.32,0.09,0.0126,0.091,0.001,-0.003,0.61,0.019,0.97,11.7,1,-1.72,1,0.92,12.12,4.03,-2.679,1,5,0.0906,0.0906,0.0925,0.0888
6.577,1,0.606,0.0,-0.69,4,69.1,19.72,0.09,0.0172,0.09,0.001,0.006,0.612,0.019,0.97,11.7,1,-1.72,1,0.912,12.12,4.05,-2.669,1,5,0.0889,0.0907,0.0926,0.0889
6.613,1,0.604,0.25,-0.95,4,67.8,19.72,0.09,0.0123,0.088,0.003,0.032,0.615,0.02,1.03,11.7,1,-1.72,1,0.907,12.12,4.06,-2.668,1,5,0.0862,0.0918,0.0899,0.0844
6.648,1,0.617,0.25,-0.6,4,66.8,20.33,0.09,0.0139,0.086,0.003,0.004,0.619,0.02,1.09,11.7,1,-1.72,1,0.899,12.12,3.69,-3.263,1,5,0.0837,0.091,0.0855,0.0819
6.677,1,0.604,0.25,-0.64,4,66.6,20.03,0.09,0.0078,0.086,0.003,-0.024,0.62,0.02,1.03,11.7,1,-1.72,1,0.897,12.12,3.65,-4.823,1,5,0.0837,0.0928,0.0837,0.0819
6.747,1,0.594,0.0,-0.59,4,68.3,20.32,0.09,0.0088,0.088,0.002,0.001,0.628,0.02,0.97,11.7,1,-2.2,1,0.894,12.12,3.74,-3.285,1,5,0.0852,0.0907,0.0888,0.087
6.777,1,0.646,0.0,-0.52,4,71.2,20.32,0.09,0.011,0.089,0.001,0.013,0.629,0.02,0.97,11.7,1,-2.2,1,0.894,12.12,3.74,-3.285,1,5,0.087,0.087,0.0924,0.0888
6.846,1,0.702,0.0,-0.77,4,75.6,19.91,0.09,0.0095,0.091,-0.001,0.013,0.637,0.02,1.03,11.7,1,-2.2,1,0.888,12.12,3.75,-3.284,1,5,0.0924,0.0887,0.0924,0.0924
6.88,1,0.706,0.25,-1.0,4,74.7,19.95,0.09,0.0137,0.091,0.0,0.016,0.638,0.02,1.03,11.7,1,-2.2,1,0.888,12.12,3.75,-3.284,1,5,0.0905,0.0924,0.0905,0.0905
6.946,1,0.697,0.25,-0.6,4,73.3,20.33,0.09,0.0149,0.088,0.001,0.024,0.646,0.02,1.09,11.7,1,-2.68,1,0.893,12.6,3.24,-3.806,1,5,0.0832,0.0906,0.0869,0.0906
6.977,1,0.707,0.75,-0.88,4,73.8,19.95,0.09,0.008,0.087,-0.001,0.002,0.647,0.02,1.15,11.7,1,-2.68,1,0.893,12.6,3.24,-3.806,1,5,0.0833,0.0888,0.0833,0.0944
7.044,1,0.712,0.5,-0.65,4,76.4,19.91,0.09,0.0074,0.089,0.0,0.043,0.654,0.021,1.15,11.7,1,-2.68,1,0.881,16.96,13.43,-1.827,1,5,0.0832,0.0924,0.0851,0.0943
7.08,1,0.712,0.25,-0.32,4,76.5,20.16,0.09,0.0067,0.089,0.001,0.024,0.656,0.021,1.15,11.7,1,-2.68,1,0.881,16.96,13.43,-1.827,1,5,0.0832,0.0924,0.0869,0.0924
7.111,1,0.721,0.25,-0.41,4,75.4,19.95,0.09,0.004,0.089,-0.0,-0.001,0.66,0.021,1.15,11.7,1,-2.68,1,0.868,16.96,14.48,-1.284,1,5,0.0869,0.0887,0.0887,0.0924
7.144,1,0.715,0.25,-0.4,4,74.2,19.95,0.09,0.0053,0.091,-0.003,0.02,0.664,0.02,1.2,11.7,1,-1.95,1,0.868,16.96,14.48,-1.284,1,5,0.0962,0.0906,0.0851,0.0906
7.178,1,0.707,0.5,-0.64,4,73.8,19.91,0.09,0.0051,0.091,-0.001,-0.012,0.665,0.021,1.2,11.7,1,-1.95,1,0.868,16.96,14.48,-1.284,1,5,0.0962,0.0925,0.0869,0.0888
7.213,1,0.701,0.5,-0.64,4,73.3,19.91,0.09,0.0062,0.09,-0.0,0.007,0.669,0.021,1.26,11.7,1,-1.95,1,0.86,17.93,13.7,-2.249,1,5,0.0924,0.0906,0.0887,0.0887
7.245,1,0.702,0.75,-0.77,4,74.1,19.81,0.09,0.0064,0.088,-0.0,-0.003,0.672,0.021,1.26,11.7,1,-1.95,1,0.859,17.93,13.71,-2.248,1,5,0.0869,0.0887,0.0869,0.0906
7.28,1,0.702,0.75,-0.47,4,75.1,20.16,0.09,0.0057,0.089,-0.002,-0.042,0.674,0.021,1.26,11.7,1,-1.95,1,0.859,17.93,13.71,-2.248,1,5,0.0887,0.0887,0.0851,0.0924
7.31,1,0.68,0.75,-0.83,4,75.0,20.16,0.09,0.0007,0.091,-0.0,0.001,0.678,0.021,1.2,11.7,1,-1.95,1,0.857,17.93,13.71,-2.247,1,5,0.0887,0.0961,0.0851,0.0943
7.344,1,0.653,0.75,-1.34,4,75.2,20.03,0.09,0.0073,0.094,0.002,0.026,0.682,0.021,1.32,11.71,1,-0.38,1,0.857,17.93,13.71,-2.247,1,5,0.0869,0.0999,0.0925,0.0962
7.377,1,0.639,0.75,-1.31,4,75.0,20.45,0.09,0.0162,0.093,0.001,-0.021,0.684,0.021,1.32,11.71,1,-0.38,1,0.845,16.96,14.81,-0.696,1,5,0.087,0.0962,0.0925,0.0962
7.416,1,0.603,0.5,-0.95,4,75.1,19.91,0.09,0.016,0.091,0.0,-0.0,0.687,0.021,1.32,11.71,1,-0.38,1,0.835,14.06,9.69,-2.653,1,5,0.087,0.0907,0.0907,0.0944
7.445,1,0.638,0.25,-0.93,4,75.7,20.16,0.09,0.0127,0.089,-0.001,0.001,0.691,0.021,1.32,11.71,1,-0.38,1,0.848,14.06,6.59,-2.573,1,5,0.0888,0.087,0.0888,0.0925
7.476,1,0.651,0.5,-1.07,4,75.2,19.78,0.09,0.0154,0.09,-0.001,0.011,0.693,0.021,1.32,11.71,1,-0.38,1,0.847,14.06,6.59,-2.57,1,5,0.0887,0.0906,0.0869,0.0924
7.544,1,0.597,0.75,-0.81,4,73.3,20.16,0.09,0.0143,0.087,-0.003,-0.05,0.7,0.021,1.38,11.71,1,0.66,1,0.841,14.06,6.28,-3.264,1,5,0.0869,0.0832,0.0851,0.0925
7.577,1,0.627,0.75,-1.1,4,72.5,20.16,0.09,0.0066,0.089,-0.004,-0.068,0.701,0.021,1.26,11.71,1,0.66,1,0.841,14.06,6.28,-3.264,1,5,0.0888,0.0851,0.0851,0.0962
7.613,1,0.653,0.75,-1.1,4,73.1,20.16,0.09,0.012,0.09,-0.002,-0.014,0.705,0.021,1.32,11.71,1,0.66,1,0.83,14.06,7.14,-1.279,1,5,0.087,0.0925,0.0833,0.0962
7.643,1,0.663,0.75,-1.07,4,74.1,20.16,0.09,0.0121,0.092,0.0,0.048,0.709,0.021,1.38,11.71,1,0.66,1,0.823,14.06,7.2,-2.973,1,5,0.0869,0.0943,0.0888,0.0962
7.675,1,0.695,0.75,-0.2,4,74.9,20.16,0.09,0.0117,0.09,0.0,0.016,0.71,0.021,1.38,11.71,1,0.66,1,0.822,14.06,7.89,0.644,1,5,0.0851,0.0907,0.0888,0.0944
7.747,1,0.687,0.75,-0.4,4,76.1,20.16,0.09,-0.0034,0.087,-0.003,0.011,0.717,0.021,1.43,11.7,1,1.91,1,0.806,14.06,10.06,4.657,1,5,0.0869,0.0869,0.0813,0.0924
7.776,1,0.621,0.75,-0.69,4,75.1,20.16,0.09,0.0002,0.087,-0.0,-0.012,0.719,0.021,1.43,11.7,1,1.91,1,0.797,14.06,9.82,6.362,1,5,0.0869,0.0887,0.085,0.0887
7.809,1,0.632,0.75,-0.9,4,76.1,20.03,0.09,0.0053,0.088,-0.0,0.007,0.723,0.021,1.43,11.7,1,1.91,1,0.788,11.15,6.78,0.0,0,5,0.0887,0.0869,0.0887,0.0887
7.849,1,0.693,1.0,-0.52,4,75.8,19.91,0.09,0.0089,0.088,-0.001,-0.03,0.726,0.021,1.43,11.7,1,1.91,1,0.788,11.15,6.78,0.0,0,5,0.0906,0.0851,0.0887,0.0887
7.875,1,0.701,1.0,-0.44,4,75.0,19.91,0.09,-0.0009,0.09,-0.003,-0.052,0.728,0.021,1.38,11.7,1,1.91,1,0.788,11.15,5.17,0.0,0,5,0.0906,0.0851,0.0888,0.0943
7.912,1,0.641,1.0,-1.03,4,74.0,19.91,0.09,-0.0018,0.089,-0.003,0.011,0.732,0.021,1.38,11.7,1,1.91,1,0.756,8.72,5.35,0.0,0,5,0.0907,0.0888,0.0833,0.0944
7.944,1,0.686,1.0,-0.13,4,73.3,19.62,0.09,0.0087,0.092,-0.002,0.017,0.736,0.021,1.49,11.7,1,3.96,1,0.768,6.3,0.43,0.0,0,5,0.0888,0.0925,0.087,0.0999
7.977,1,0.695,1.0,-0.4,4,74.1,19.78,0.09,-0.007,0.091,-0.002,0.026,0.737,0.021,1.49,11.7,1,3.96,1,0.768,6.3,0.43,0.0,0,5,0.0883,0.0919,0.0846,0.0975
8.013,1,0.684,1.0,-0.46,4,74.2,19.62,0.09,-0.0021,0.092,-0.003,0.029,0.741,0.021,1.55,11.7,1,3.96,1,0.763,7.27,2.11,0.0,0,5,0.0882,0.0919,0.0863,0.101
8.044,1,0.647,1.25,-0.57,4,74.2,20.16,0.09,-0.0011,0.09,-0.002,0.026,0.745,0.021,1.6,11.7,1,3.96,1,0.762,7.27,2.27,0.0,0,5,0.0901,0.0919,0.0846,0.0938
8.074,1,0.69,1.25,-0.07,4,74.4,20.16,0.09,-0.0022,0.09,-0.0,0.007,0.746,0.021,1.6,11.7,1,3.96,1,0.752,7.27,1.1,0.0,0,5,0.0907,0.0926,0.087,0.0907
8.112,1,0.676,1.25,-0.42,4,74.9,20.16,0.09,-0.0106,0.091,0.0,-0.008,0.75,0.022,1.6,11.7,1,3.96,1,0.752,7.27,1.1,0.0,0,5,0.0925,0.0944,0.0888,0.0888
8.143,1,0.662,1.25,-0.54,4,75.2,20.16,0.09,-0.0043,0.094,-0.0,-0.033,0.754,0.022,1.55,11.7,1,5.11,1,0.761,7.27,9.3,0.0,0,5,0.0944,0.0925,0.0944,0.0944
8.177,1,0.652,1.25,-0.58,4,74.9,20.16,0.09,-0.0021,0.095,-0.001,-0.001,0.756,0.022,1.55,11.7,1,5.11,1,0.761,7.27,9.3,0.0,0,5,0.0943,0.0925,0.0943,0.098
8.212,1,0.644,1.25,-0.57,4,75.5,20.16,0.09,-0.0014,0.097,-0.002,-0.006,0.76,0.022,1.55,11.7,1,5.11,1,0.756,3.88,10.7,0.0,0,5,0.0973,0.0955,0.0936,0.101
8.243,1,0.695,1.5,-0.39,4,76.6,19.91,0.09,-0.0014,0.096,-0.002,0.047,0.764,0.022,1.6,11.7,1,5.11,1,0.773,2.42,4.62,0.0,0,5,0.0965,0.0983,0.0892,0.1002
8.276,1,0.69,1.5,-0.39,4,76.5,19.91,0.09,-0.0076,0.096,-0.001,0.05,0.766,0.022,1.66,11.7,1,5.11,1,0.773,2.42,4.62,0.0,0,5,0.0947,0.0983,0.091,0.1001
8.309,1,0.553,1.25,-0.05,3,76.8,19.85,0.09,-0.0073,0.093,-0.001,0.005,0.769,0.022,1.66,11.7,1,5.11,1,0.778,2.42,8.04,0.0,0,5,0.0898,0.0934,0.0916,0.0989
8.343,1,0.556,1.25,-0.05,3,76.1,19.85,0.09,-0.0101,0.094,0.0,0.0,0.773,0.022,1.72,11.7,1,5.52,1,0.778,2.42,8.04,0.0,0,5,0.0916,0.0952,0.0952,0.0989
8.376,1,0.646,1.0,-0.44,4,77.2,19.91,0.09,-0.0102,0.093,0.0,-0.015,0.775,0.022,1.66,11.7,1,5.52,1,0.778,2.42,8.04,0.0,0,5,0.0938,0.0938,0.0919,0.0919
8.408,1,0.651,1.0,-0.48,4,77.6,19.91,0.09,-0.0005,0.095,0.0,-0.037,0.779,0.022,1.6,11.7,1,5.52,1,0.756,2.42,14.81,0.0,0,5,0.0976,0.0921,0.0976,0.0921
8.443,1,0.635,1.0,-0.37,4,78.0,19.91,0.09,-0.0,0.093,-0.001,-0.018,0.783,0.022,1.49,11.7,1,5.52,1,0.753,2.42,18.38,0.0,0,5,0.0975,0.0865,0.0975,0.092
8.476,1,0.545,1.0,-0.47,3,77.4,19.85,0.09,-0.0021,0.095,-0.001,-0.038,0.785,0.022,1.49,11.7,1,5.52,1,0.753,2.42,18.38,0.0,0,5,0.0981,0.0888,0.0981,0.0944
8.513,1,0.553,1.25,-0.57,3,76.9,19.85,0.09,-0.0006,0.094,-0.0,-0.016,0.788,0.022,1.43,11.7,1,5.52,1,0.731,2.42,22.87,0.0,0,5,0.0962,0.0962,0.0906,0.0925
8.544,1,0.553,1.25,-0.67,3,76.0,20.44,0.09,-0.0018,0.096,0.001,0.011,0.79,0.022,1.43,11.7,1,6.42,1,0.724,2.42,24.82,0.0,0,5,0.0961,0.1035,0.0906,0.0924
8.576,1,0.546,1.25,-0.57,3,77.5,19.85,0.09,-0.0,0.096,0.002,0.057,0.792,0.022,1.49,11.7,1,6.42,1,0.724,2.42,24.82,0.0,0,5,0.0943,0.1035,0.0924,0.0924
8.608,1,0.546,1.25,-0.31,3,77.5,20.2,0.09,-0.0016,0.095,0.002,0.006,0.796,0.023,1.55,11.7,1,6.42,1,0.727,0.97,30.05,0.0,0,5,0.0925,0.0999,0.0943,0.0943
8.643,1,0.551,1.25,-0.05,3,76.9,19.85,0.09,-0.006,0.093,-0.001,-0.003,0.8,0.023,1.55,11.7,1,6.42,1,0.738,-1.45,30.41,0.0,0,5,0.0958,0.0921,0.0921,0.0921
8.677,1,0.552,1.25,-0.05,3,76.0,19.85,0.09,-0.0106,0.092,-0.0,-0.012,0.802,0.023,1.55,11.7,1,6.42,1,0.738,-1.45,30.41,0.0,0,5,0.0958,0.0921,0.0903,0.0885
8.712,1,0.546,1.0,-0.47,3,75.8,19.85,0.09,-0.0105,0.091,0.0,-0.066,0.805,0.023,1.43,11.7,1,6.42,1,0.738,-1.45,32.4,0.0,0,5,0.0968,0.0896,0.0932,0.086
8.744,1,0.543,1.0,-0.47,3,75.9,19.85,0.09,-0.0002,0.09,-0.0,-0.014,0.808,0.023,1.32,11.7,1,10.48,1,0.746,-4.36,33.13,0.0,0,5,0.0931,0.0824,0.0967,0.0878
8.775,1,0.543,1.0,-0.47,3,76.0,19.85,0.09,-0.0003,0.09,-0.001,-0.024,0.81,0.023,1.32,11.7,1,10.48,1,0.746,-4.36,33.13,0.0,0,5,0.0913,0.0788,0.0985,0.0895
8.809,1,0.545,0.75,-0.43,3,76.4,20.2,0.09,-0.0005,0.088,0.0,-0.049,0.813,0.023,1.2,11.7,1,10.48,1,0.748,-4.36,36.51,0.0,0,5,0.0883,0.081,0.0957,0.0883
8.842,1,0.541,0.75,-0.43,3,76.9,20.2,0.09,0.0017,0.089,0.001,-0.041,0.815,0.023,1.15,11.7,1,10.48,1,0.743,-4.36,38.44,0.0,0,5,0.0883,0.0846,0.0957,0.0865
