t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
96.739,1,0.832,-23.96,43.26,5,79.7,26.93,0.07,-0.4242,0.068,-0.001,-0.403,-1.112,-1.632,-56.84,12.19,44.85,1,0.847,-31.5,21.19,0.0,0,5,0.1427,0.0,0.1334,-0.0037
96.807,1,0.818,-25.7,43.1,5,79.7,26.32,0.07,-0.4242,0.068,0.0,-0.43,-1.109,-1.635,-58.16,12.19,44.85,1,0.86,-33.93,15.6,0.0,0,5,0.1351,0.0,0.1369,0.0
96.838,1,0.812,-25.7,42.48,5,79.5,26.32,0.07,-0.4242,0.067,0.001,-0.399,-1.108,-1.638,-59.07,12.19,44.85,1,0.856,-35.38,12.77,0.0,0,5,0.1331,0.0,0.1368,0.0
96.88,1,0.813,-25.21,41.6,5,79.1,25.71,0.07,-0.4242,0.067,0.0,-0.382,-1.107,-1.64,-59.93,12.19,44.85,1,0.865,-37.32,9.9,0.0,0,5,0.1332,0.0,0.1332,0.0
96.905,1,0.819,-24.71,40.65,5,78.6,25.56,0.07,-0.4242,0.067,-0.0,-0.381,-1.106,-1.641,-60.39,12.19,44.85,1,0.865,-37.32,9.9,0.0,0,5,0.1351,0.0,0.1332,0.0
96.942,1,0.826,-24.71,39.92,5,78.3,25.69,0.07,-0.4242,0.068,-0.002,-0.415,-1.105,-1.644,-61.31,12.19,44.85,1,0.865,-37.32,9.9,0.0,0,5,0.1388,0.0,0.1314,0.0
96.971,1,0.825,-24.46,39.04,5,78.1,25.1,0.07,-0.4242,0.068,-0.001,-0.366,-1.104,-1.645,-61.76,12.19,44.85,1,0.86,-41.2,-0.33,0.0,0,5,0.1387,0.0,0.1331,0.0
97.009,1,0.826,-24.46,38.47,5,78.2,24.96,0.07,-0.4242,0.068,-0.0,-0.395,-1.103,-1.647,-62.62,12.19,44.85,1,0.87,-43.14,-2.13,0.0,0,5,0.1369,0.0,0.1351,0.0
97.043,1,0.829,-24.21,37.65,5,78.1,25.0,0.07,-0.4242,0.069,-0.001,-0.36,-1.102,-1.65,-63.43,12.19,44.85,1,0.872,-44.11,-6.15,0.0,0,5,0.1389,0.0,0.1352,0.0
97.071,1,0.836,-24.21,37.05,5,77.9,24.52,0.07,-0.4242,0.07,-0.002,-0.412,-1.101,-1.651,-63.94,12.19,44.85,1,0.87,-45.56,-9.53,0.0,0,5,0.1427,0.0,0.1353,0.0
97.104,1,0.842,-24.21,36.28,5,77.7,24.48,0.07,-0.4242,0.07,-0.002,-0.39,-1.1,-1.653,-64.8,12.19,44.85,1,0.865,-47.01,-11.87,0.0,0,5,0.1446,0.0,0.1353,0.0
97.143,1,0.844,-24.21,35.49,5,77.1,24.45,0.07,-0.4158,0.07,-0.001,-0.412,-1.099,-1.656,-65.78,12.18,44.85,1,0.865,-47.98,-15.8,0.0,0,5,0.1427,0.0,0.139,0.0
97.172,1,0.837,-24.46,35.01,5,76.8,23.94,0.07,-0.4019,0.069,0.0,-0.36,-1.098,-1.657,-66.18,12.18,44.85,1,0.87,-49.92,-17.11,0.0,0,5,0.1389,0.0,0.1389,0.0
97.206,1,0.84,-24.96,34.41,5,76.5,23.94,0.07,-0.3903,0.068,0.0,-0.426,-1.097,-1.66,-67.09,12.18,44.85,1,0.864,-51.86,-19.33,0.0,0,5,0.1353,0.0,0.1372,0.0
97.241,1,0.849,-24.96,33.29,5,76.6,23.94,0.07,-0.3741,0.068,-0.001,-0.378,-1.096,-1.662,-67.95,12.18,44.85,1,0.864,-51.86,-19.33,0.0,0,5,0.1351,0.0,0.1351,0.0037
97.273,1,0.851,-25.21,32.59,5,76.6,23.35,0.07,-0.3552,0.07,-0.002,-0.406,-1.096,-1.664,-68.41,12.18,44.85,1,0.864,-51.86,-19.33,0.0,0,5,0.1389,0.0,0.1352,0.0056
97.306,1,0.835,-25.7,31.93,5,77.7,23.73,0.07,-0.3402,0.071,-0.001,-0.373,-1.095,-1.666,-69.33,12.18,44.85,1,0.848,-56.71,-27.74,0.0,0,5,0.1408,0.0,0.1389,0.0037
97.339,1,0.818,-25.95,31.2,5,78.9,23.35,0.07,-0.3233,0.068,-0.0,-0.398,-1.094,-1.669,-70.24,12.18,44.85,1,0.85,-58.65,-29.07,0.0,0,5,0.1372,0.0,0.1354,0.0
97.373,1,0.803,-26.2,30.36,5,79.7,23.35,0.0715,-0.3086,0.065,0.001,-0.349,-1.093,-1.67,-70.65,12.18,44.85,1,0.85,-58.65,-29.07,0.0,0,5,0.1297,0.0,0.1334,-0.0019
97.407,1,0.791,-26.95,30.02,5,80.5,23.34,0.0755,-0.2913,0.064,-0.0,-0.352,-1.092,-1.672,-71.45,12.18,44.85,1,0.85,-58.65,-29.07,0.0,0,5,0.1241,0.0,0.1278,0.0037
97.442,1,0.788,-27.2,29.06,5,81.2,23.2,0.0771,-0.2775,0.065,-0.002,-0.309,-1.092,-1.675,-72.25,12.18,44.85,1,0.83,-64.46,-35.02,0.0,0,5,0.1192,0.0,0.1266,0.0147
97.47,1,0.788,-27.45,28.67,5,81.6,22.78,0.0817,-0.2592,0.065,-0.002,-0.305,-1.091,-1.676,-72.59,12.18,44.85,1,0.841,-65.43,-36.27,0.0,0,5,0.1182,0.0018,0.1236,0.0164
97.506,1,0.772,-27.7,27.82,5,82.1,22.77,0.0835,-0.25,0.067,-0.004,-0.299,-1.091,-1.679,-73.34,12.18,44.85,1,0.841,-65.43,-36.27,0.0,0,5,0.1202,0.0072,0.1184,0.0215
97.539,1,0.76,-27.7,27.13,5,82.7,22.77,0.0876,-0.2334,0.067,-0.001,-0.268,-1.09,-1.682,-73.91,12.16,36.06,1,0.841,-65.43,-36.27,0.0,0,5,0.119,0.0162,0.1154,0.0162
97.57,1,0.774,-27.2,26.6,5,82.8,22.77,0.0908,-0.2219,0.07,-0.001,-0.294,-1.09,-1.683,-74.26,12.16,36.06,1,0.841,-65.43,-36.27,0.0,0,5,0.1183,0.02,0.1165,0.0237
97.605,1,0.788,-26.95,25.95,5,82.7,22.68,0.0934,-0.2197,0.075,0.001,-0.193,-1.089,-1.686,-74.77,12.16,36.06,1,0.796,-55.25,-25.98,0.0,0,5,0.1175,0.0331,0.1194,0.0294
97.64,1,0.787,-26.7,25.76,5,82.3,22.77,0.0965,-0.2112,0.083,0.001,-0.166,-1.088,-1.69,-75.11,12.16,36.06,1,0.796,-55.25,-25.98,0.0,0,5,0.1142,0.0461,0.1216,0.0497
97.67,1,0.798,-26.2,25.34,5,82.1,22.22,0.0974,-0.2105,0.087,0.002,-0.18,-1.087,-1.692,-75.34,12.16,36.06,1,0.796,-55.25,-25.98,0.0,0,5,0.1178,0.0552,0.1215,0.0516
97.704,1,0.814,-25.46,24.88,5,81.4,22.77,0.0994,-0.2093,0.094,0.001,-0.145,-1.086,-1.695,-75.69,12.16,36.06,1,0.773,-41.68,-8.24,0.0,0,5,0.1214,0.0662,0.1233,0.0644
97.741,1,0.817,-24.46,24.58,5,81.3,22.19,0.1016,-0.2089,0.096,0.002,-0.175,-1.085,-1.697,-75.92,12.16,36.06,1,0.773,-41.68,-8.24,0.0,0,5,0.1234,0.07,0.1252,0.0644
97.77,1,0.81,-23.46,24.26,5,81.1,22.15,0.103,-0.2154,0.099,0.002,-0.17,-1.084,-1.701,-76.26,12.16,24.06,1,0.773,-41.68,-8.24,0.0,0,5,0.1234,0.0737,0.129,0.07
97.804,1,0.816,-22.71,24.05,5,81.1,22.19,0.1045,-0.22,0.099,0.003,-0.169,-1.083,-1.705,-76.66,12.16,24.06,1,0.764,-28.6,9.55,0.0,0,5,0.1242,0.0741,0.1297,0.0686
97.84,1,0.82,-21.96,23.63,5,81.0,21.67,0.1055,-0.2223,0.1,0.003,-0.136,-1.082,-1.709,-77.01,12.16,24.06,1,0.764,-28.6,9.55,0.0,0,5,0.1243,0.0705,0.1354,0.0686
97.871,1,0.819,-21.96,23.83,5,81.1,22.04,0.1075,-0.2213,0.1,0.001,-0.178,-1.082,-1.711,-77.23,12.16,24.06,1,0.764,-28.6,9.55,0.0,0,5,0.1261,0.0668,0.1354,0.0705
97.905,1,0.813,-21.71,23.35,5,80.7,22.19,0.1066,-0.2235,0.102,-0.006,-0.182,-1.082,-1.715,-77.64,12.16,24.06,1,0.746,-18.9,24.8,0.0,0,5,0.1372,0.0612,0.1316,0.0778
97.943,1,0.817,-21.46,23.07,5,80.7,21.67,0.1089,-0.2166,0.107,-0.012,-0.188,-1.081,-1.72,-78.09,12.16,17.2,1,0.746,-18.9,24.8,0.0,0,5,0.1517,0.0611,0.1277,0.087
97.97,1,0.814,-20.96,22.96,5,80.7,22.04,0.1102,-0.2187,0.107,-0.011,-0.205,-1.081,-1.722,-78.32,12.16,17.2,1,0.764,-13.57,31.93,0.0,0,5,0.1522,0.0623,0.1302,0.0825
98.008,1,0.816,-20.21,22.33,5,80.3,21.62,0.1107,-0.2233,0.107,-0.005,-0.221,-1.08,-1.726,-78.78,12.16,17.2,1,0.746,-11.15,35.84,0.0,0,5,0.1447,0.0659,0.1373,0.0806
98.037,1,0.819,-20.21,22.52,5,79.9,21.6,0.1137,-0.2294,0.108,-0.0,-0.164,-1.079,-1.73,-79.24,12.16,17.2,1,0.736,-11.15,34.82,0.0,0,5,0.1392,0.0696,0.141,0.0806
98.071,1,0.821,-19.97,22.38,5,79.5,21.42,0.1128,-0.2281,0.113,-0.002,-0.195,-1.079,-1.733,-79.41,12.16,17.2,1,0.739,-11.63,35.96,0.0,0,5,0.1423,0.0739,0.1478,0.0868
98.107,1,0.83,-19.72,22.14,5,78.3,21.46,0.1135,-0.2303,0.119,-0.0,-0.168,-1.078,-1.738,-79.81,12.16,17.2,1,0.727,-12.12,35.41,0.0,0,5,0.1461,0.0832,0.1535,0.0924
98.138,1,0.827,-19.22,22.15,5,77.2,22.19,0.1146,-0.2314,0.123,0.001,-0.159,-1.077,-1.743,-80.21,12.16,18.62,1,0.732,-12.12,35.31,0.0,0,5,0.148,0.087,0.1573,0.0925
98.169,1,0.838,-17.47,20.9,5,76.8,21.1,0.1146,-0.2371,0.122,0.003,-0.122,-1.076,-1.745,-80.39,12.16,18.62,1,0.751,-13.09,33.22,0.0,0,5,0.1499,0.0962,0.1536,0.0888
98.203,1,0.847,-17.47,21.32,5,76.8,21.62,0.1205,-0.2528,0.12,-0.001,-0.134,-1.076,-1.749,-80.67,12.16,18.62,1,0.743,-13.57,30.45,0.0,0,5,0.1499,0.0889,0.1499,0.0926
98.24,1,0.847,-16.47,20.56,5,76.5,21.6,0.1185,-0.2516,0.119,-0.006,-0.227,-1.075,-1.754,-81.13,12.16,18.62,1,0.743,-13.57,30.45,0.0,0,5,0.1499,0.0777,0.148,0.1018
98.27,1,0.849,-16.47,20.31,5,76.1,21.6,0.1221,-0.2577,0.12,-0.006,-0.17,-1.075,-1.757,-81.36,12.16,18.62,1,0.743,-13.57,30.45,0.0,0,5,0.1499,0.074,0.1536,0.1036
98.305,1,0.851,-15.97,19.87,5,75.4,21.1,0.1233,-0.2551,0.123,-0.001,-0.17,-1.074,-1.762,-81.76,12.16,18.62,1,0.733,-18.42,23.74,0.0,0,5,0.1518,0.0815,0.1611,0.0963
98.339,1,0.842,-14.97,19.69,5,76.2,21.6,0.1254,-0.2564,0.124,0.005,-0.207,-1.073,-1.767,-82.28,12.16,21.16,1,0.755,-17.93,23.1,0.0,0,5,0.1517,0.0925,0.1665,0.087
98.403,1,0.842,-12.98,18.38,5,74.8,21.02,0.1263,-0.2642,0.128,0.011,-0.185,-1.071,-1.774,-82.96,12.16,21.16,1,0.741,-17.93,24.59,0.0,0,5,0.1495,0.1015,0.1772,0.0849
98.438,1,0.836,-12.23,18.1,5,74.2,21.02,0.1325,-0.2758,0.128,0.012,-0.192,-1.07,-1.779,-83.42,12.16,21.16,1,0.745,-18.9,25.38,0.0,0,5,0.1513,0.0997,0.1809,0.0794
98.469,1,0.828,-11.23,17.55,5,73.9,21.1,0.1338,-0.281,0.13,0.012,-0.21,-1.07,-1.782,-83.65,12.16,21.16,1,0.739,-19.87,21.85,0.0,0,5,0.157,0.1016,0.1828,0.0776
98.505,1,0.824,-10.73,17.88,5,74.0,21.1,0.1365,-0.2847,0.133,0.012,-0.287,-1.069,-1.787,-84.22,12.16,21.16,1,0.738,-19.87,22.19,0.0,0,5,0.1663,0.1035,0.1848,0.0758
98.54,1,0.821,-11.73,18.23,5,74.6,20.57,0.1349,-0.2904,0.135,0.011,-0.33,-1.068,-1.79,-84.57,12.17,21.9,1,0.738,-19.87,22.19,0.0,0,5,0.1702,0.1036,0.1869,0.0777
98.573,1,0.787,-12.98,17.67,5,75.4,20.57,0.1332,-0.2792,0.138,0.012,-0.259,-1.067,-1.796,-85.31,12.17,21.9,1,0.738,-19.87,22.19,0.0,0,5,0.1734,0.1014,0.1992,0.0775
98.605,1,0.76,-13.48,17.06,5,75.6,20.81,0.1359,-0.2578,0.137,0.012,-0.275,-1.066,-1.801,-86.0,12.17,21.9,1,0.738,-19.87,22.19,0.0,0,5,0.1714,0.094,0.2046,0.0774
98.639,1,0.348,-6.06,15.96,4,75.8,20.84,0.1388,-0.2466,0.136,0.012,-0.288,-1.065,-1.807,-86.63,12.17,21.9,1,0.738,-19.87,22.19,0.0,0,5,0.1713,0.094,0.2045,0.0774
98.674,1,0.352,-5.54,15.51,4,75.3,20.79,0.1221,-0.2426,0.14,0.012,-0.268,-1.065,-1.81,-86.92,12.17,21.9,1,0.738,-19.87,22.19,0.0,0,5,0.1738,0.1017,0.2015,0.0814
98.704,1,0.756,-11.98,15.75,5,74.6,21.02,0.1228,-0.2382,0.144,0.016,-0.269,-1.064,-1.815,-87.55,12.17,21.9,1,0.738,-19.87,22.19,0.0,0,5,0.1722,0.1166,0.2036,0.0833
98.738,1,0.755,-11.98,15.3,5,74.4,20.57,0.1368,-0.2234,0.145,0.017,-0.249,-1.063,-1.818,-87.83,12.17,21.86,1,0.738,-19.87,22.19,0.0,0,5,0.1722,0.1203,0.2036,0.0852
98.771,1,0.83,-7.99,13.82,5,73.8,20.81,0.1472,-0.2373,0.142,0.015,-0.256,-1.063,-1.824,-88.41,12.17,21.86,1,0.738,-19.87,22.19,0.0,0,5,0.1721,0.1184,0.1961,0.0814
98.803,1,0.825,-7.99,14.1,5,73.8,20.81,0.1541,-0.2667,0.14,0.009,-0.187,-1.062,-1.83,-88.81,12.17,21.86,1,0.724,-23.75,14.91,0.0,0,5,0.1781,0.109,0.189,0.0836
98.842,1,0.304,-4.48,16.59,4,74.1,21.36,0.1529,-0.2675,0.143,0.008,-0.259,-1.062,-1.836,-89.38,12.17,21.86,1,0.724,-23.75,14.91,0.0,0,5,0.1765,0.108,0.1927,0.0936
98.869,1,0.692,-10.73,17.52,5,74.7,21.02,0.141,-0.3092,0.145,0.005,-0.325,-1.062,-1.839,-89.78,12.17,21.86,1,0.733,-24.72,16.8,0.0,0,5,0.18,0.1044,0.1962,0.1008
98.906,1,0.345,-5.8,13.71,4,75.3,21.21,0.1171,-0.2204,0.151,0.001,-0.244,-1.062,-1.845,-90.41,12.17,21.86,1,0.733,-24.72,16.8,0.0,0,5,0.1885,0.1043,0.1995,0.1116
98.942,1,0.352,-5.8,13.19,4,75.4,21.22,0.1218,-0.194,0.151,-0.0,-0.226,-1.062,-1.848,-90.64,12.17,23.67,1,0.733,-24.72,16.8,0.0,0,5,0.1902,0.1016,0.1994,0.1108
98.969,1,0.61,-11.98,13.05,4,76.1,20.58,0.1229,-0.1841,0.151,-0.0,-0.223,-1.062,-1.851,-90.93,12.17,23.67,1,0.734,-28.6,17.17,0.0,0,5,0.1912,0.1011,0.2004,0.1122
99.006,1,0.627,-11.73,13.25,4,76.4,20.79,0.1298,-0.1417,0.15,0.004,-0.27,-1.062,-1.856,-91.39,12.17,23.67,1,0.736,-32.47,13.09,0.0,0,5,0.1817,0.1069,0.2013,0.1087
99.037,1,0.843,-9.48,12.62,5,76.1,20.81,0.1439,-0.1807,0.146,0.006,-0.189,-1.062,-1.862,-91.79,12.17,23.67,1,0.734,-31.99,11.16,0.0,0,5,0.1763,0.1104,0.1959,0.1068
99.072,1,0.764,-8.24,12.46,5,76.0,21.02,0.1579,-0.2197,0.144,0.006,-0.182,-1.062,-1.864,-92.02,12.17,23.67,1,0.734,-31.99,11.16,0.0,0,5,0.1718,0.1163,0.1843,0.1038
99.104,1,0.672,-9.73,13.26,4,75.4,20.79,0.1461,-0.2129,0.138,0.005,-0.125,-1.062,-1.87,-92.3,12.17,23.67,1,0.734,-31.99,11.16,0.0,0,5,0.1627,0.1146,0.1701,0.1035
99.14,1,0.352,-5.27,11.67,4,76.2,21.07,0.1569,-0.2304,0.14,0.006,-0.203,-1.062,-1.876,-92.7,12.17,23.67,1,0.734,-31.99,11.16,0.0,0,5,0.1609,0.1146,0.172,0.1035
99.171,1,0.847,-7.24,10.47,5,74.6,20.81,0.145,-0.2063,0.141,0.006,-0.19,-1.062,-1.879,-92.93,12.15,19.7,1,0.734,-31.99,11.16,0.0,0,5,0.159,0.1146,0.1812,0.1109
99.203,1,0.811,-9.23,11.26,5,74.7,20.81,0.1397,-0.1661,0.145,0.006,-0.209,-1.062,-1.884,-93.39,12.15,19.7,1,0.734,-31.99,11.16,0.0,0,5,0.1683,0.1146,0.1867,0.1109
99.241,1,0.677,-9.48,11.15,4,75.2,20.79,0.1539,-0.1798,0.145,0.004,-0.222,-1.062,-1.89,-93.91,12.15,19.7,1,0.734,-30.54,10.36,0.0,0,5,0.1774,0.1127,0.1848,0.1053
99.271,1,0.686,-8.49,10.1,4,75.3,20.53,0.1607,-0.1846,0.146,0.002,-0.149,-1.063,-1.893,-94.08,12.15,19.7,1,0.728,-28.6,18.06,0.0,0,5,0.1792,0.1109,0.1848,0.1072
99.308,1,0.705,-6.74,8.2,4,74.8,20.56,0.1719,-0.1867,0.149,0.005,-0.146,-1.063,-1.899,-94.42,12.15,19.7,1,0.726,-26.17,16.93,0.0,0,5,0.1772,0.1163,0.1919,0.1126
99.339,1,0.711,-6.99,8.52,4,74.8,20.53,0.1757,-0.1612,0.152,0.008,-0.209,-1.063,-1.905,-94.88,12.15,16.99,1,0.711,-25.2,16.76,0.0,0,5,0.1716,0.1255,0.1938,0.1163
99.371,1,0.714,-7.49,8.01,4,74.8,20.24,0.1766,-0.1665,0.154,0.008,-0.168,-1.063,-1.909,-95.11,12.15,16.99,1,0.716,-25.2,15.55,0.0,0,5,0.1763,0.1322,0.1928,0.1157
99.404,1,0.704,-7.49,7.62,4,74.7,20.53,0.1771,-0.1458,0.161,0.004,-0.203,-1.064,-1.916,-95.57,12.15,16.99,1,0.716,-25.2,15.55,0.0,0,5,0.1892,0.1377,0.1928,0.1249
99.438,1,0.686,-7.24,7.02,4,74.1,20.53,0.1756,-0.134,0.173,0.003,-0.143,-1.064,-1.923,-95.86,12.15,16.99,1,0.716,-25.2,15.55,0.0,0,5,0.2001,0.1505,0.2019,0.1413
99.47,1,0.694,-7.24,6.64,4,74.5,20.5,0.1729,-0.119,0.177,0.002,-0.186,-1.064,-1.927,-96.09,12.15,16.99,1,0.725,-17.45,16.54,0.0,0,5,0.2012,0.1532,0.2049,0.1476
99.503,1,0.692,-7.49,6.63,4,75.3,20.56,0.1741,-0.1097,0.178,0.002,-0.094,-1.065,-1.933,-96.37,12.15,16.99,1,0.737,-13.57,18.68,0.0,0,5,0.1977,0.1552,0.2051,0.1534
99.538,1,0.683,-7.99,6.75,4,75.9,20.24,0.1738,-0.106,0.177,-0.001,-0.089,-1.066,-1.941,-96.54,12.15,14.72,1,0.737,-13.57,18.68,0.0,0,5,0.2017,0.148,0.2035,0.1554
99.569,1,0.692,-7.24,5.75,4,75.5,20.31,0.1724,-0.1019,0.179,-0.001,-0.154,-1.067,-1.944,-96.72,12.16,14.72,1,0.711,-11.63,21.07,0.0,0,5,0.2015,0.1516,0.2052,0.159
99.605,1,0.672,-7.99,7.1,4,75.8,20.58,0.1739,-0.0869,0.187,0.001,-0.142,-1.067,-1.952,-97.06,12.16,14.72,1,0.703,-9.69,20.98,0.0,0,5,0.2019,0.167,0.2093,0.1689
99.672,1,0.69,-6.24,9.0,4,76.6,20.85,0.1708,-0.1106,0.186,0.001,-0.036,-1.069,-1.963,-97.29,12.16,14.72,1,0.659,-3.39,18.65,0.0,0,5,0.1998,0.1742,0.1998,0.1705
99.704,1,0.762,-5.99,14.82,5,75.7,21.6,0.1589,-0.1687,0.183,-0.001,-0.079,-1.07,-1.97,-97.4,12.16,14.72,1,0.659,-3.39,18.65,0.0,0,5,0.203,0.1661,0.1975,0.1661
99.739,1,0.756,-6.49,18.59,5,76.5,21.67,0.1347,-0.2644,0.184,-0.001,-0.197,-1.071,-1.978,-97.8,12.16,14.72,1,0.659,-3.39,18.65,0.0,0,5,0.2013,0.1662,0.1994,0.1699
99.773,1,0.781,-6.74,19.52,5,76.7,21.67,0.1106,-0.2727,0.185,-0.0,-0.06,-1.071,-1.982,-97.92,12.16,16.99,1,0.659,-3.39,18.65,0.0,0,5,0.2014,0.17,0.1996,0.17
99.803,1,0.788,-6.24,19.64,5,75.2,21.67,0.099,-0.2803,0.179,0.0,-0.017,-1.072,-1.988,-97.98,12.16,16.99,1,0.659,-3.39,18.65,0.0,0,5,0.1959,0.1645,0.194,0.1626
99.837,1,0.771,-3.99,17.73,5,73.6,21.62,0.1131,-0.301,0.172,-0.004,-0.128,-1.074,-1.995,-98.2,12.16,16.99,1,0.723,-6.3,9.65,5.966,1,5,0.1971,0.1547,0.1916,0.1603
99.87,1,0.739,-2.99,20.21,5,73.0,21.67,0.12,-0.3122,0.169,-0.006,-0.121,-1.074,-1.998,-98.32,12.16,16.99,1,0.723,-6.3,9.65,5.966,1,5,0.1915,0.1399,0.1878,0.1583
99.903,1,0.804,-1.5,17.41,5,73.0,21.67,0.1238,-0.38,0.167,-0.008,-0.087,-1.075,-2.005,-98.61,12.16,16.99,1,0.715,-12.12,-9.06,2.158,1,5,0.1878,0.1362,0.1804,0.162
99.971,1,0.831,1.25,16.46,5,73.6,21.67,0.1371,-0.3677,0.16,0.001,-0.08,-1.077,-2.014,-98.78,12.16,26.96,1,0.707,-18.9,-26.12,0.0,0,5,0.1718,0.1497,0.1718,0.146
100.007,1,0.823,2.25,15.9,5,73.6,21.6,0.1416,-0.3904,0.157,0.004,-0.168,-1.077,-2.021,-99.12,12.16,26.96,1,0.707,-18.9,-26.12,0.0,0,5,0.174,0.1447,0.1776,0.1318
100.037,1,0.858,2.75,14.71,5,73.0,21.6,0.1443,-0.3899,0.156,0.0,-0.225,-1.079,-2.027,-99.64,12.16,26.96,1,0.707,-18.9,-26.12,0.0,0,5,0.1795,0.1355,0.1831,0.13
100.07,1,0.842,2.5,14.86,5,72.6,21.1,0.15,-0.3756,0.154,-0.003,-0.243,-1.079,-2.03,-99.92,12.16,26.96,1,0.707,-18.9,-26.12,0.0,0,5,0.196,0.1154,0.1869,0.1173
100.105,1,0.853,2.25,14.96,5,71.8,21.46,0.1492,-0.3728,0.152,-0.005,-0.323,-1.081,-2.036,-100.67,12.16,26.96,1,0.707,-18.9,-26.12,0.0,0,5,0.2067,0.1015,0.1938,0.107
100.139,1,0.845,2.99,13.65,5,71.7,20.96,0.1488,-0.3688,0.155,-0.005,-0.314,-1.082,-2.042,-101.36,12.16,26.96,1,0.721,-18.9,-34.88,0.0,0,5,0.2122,0.0941,0.1975,0.1052
100.172,1,0.873,2.99,14.42,5,71.5,21.1,0.155,-0.3571,0.156,0.0,-0.313,-1.082,-2.045,-101.7,12.17,22.14,1,0.721,-18.9,-34.88,0.0,0,5,0.2086,0.1015,0.2104,0.1034
100.205,1,0.834,2.5,11.86,5,71.6,21.1,0.1514,-0.3679,0.155,0.006,-0.28,-1.083,-2.051,-102.5,12.17,22.14,1,0.721,-18.9,-34.88,0.0,0,5,0.2014,0.1072,0.2162,0.0961
100.238,1,0.818,2.5,11.06,5,71.4,20.96,0.1635,-0.3191,0.152,0.009,-0.31,-1.084,-2.057,-103.13,12.17,22.14,1,0.721,-18.9,-34.88,0.0,0,5,0.1959,0.1035,0.218,0.0887
100.271,1,0.797,2.5,10.75,5,71.7,20.96,0.1511,-0.2814,0.152,0.006,-0.376,-1.085,-2.06,-103.59,12.17,22.14,1,0.721,-18.9,-34.88,0.0,0,5,0.2031,0.0979,0.2179,0.0886
100.304,1,0.792,1.5,10.67,5,72.5,20.96,0.158,-0.2836,0.155,0.003,-0.406,-1.086,-2.066,-104.56,12.17,22.14,1,0.721,-18.9,-34.88,0.0,0,5,0.2143,0.0979,0.218,0.0887
100.337,1,0.793,0.5,10.34,5,71.9,20.96,0.1692,-0.2844,0.155,0.003,-0.298,-1.087,-2.069,-104.91,12.17,22.14,1,0.71,-14.54,-29.27,0.0,0,5,0.2179,0.0979,0.2179,0.0849
100.372,1,0.794,0.0,9.73,5,71.8,20.56,0.1708,-0.2671,0.152,0.001,-0.354,-1.089,-2.075,-105.65,12.17,14.08,1,0.71,-14.54,-29.27,0.0,0,5,0.2121,0.0922,0.214,0.0885
100.405,1,0.795,-0.25,8.95,5,72.2,20.46,0.1737,-0.2493,0.15,0.0,-0.373,-1.09,-2.081,-106.57,12.17,14.08,1,0.71,-14.54,-29.27,0.0,0,5,0.2047,0.0867,0.214,0.0941
100.439,1,0.806,-0.75,8.92,5,72.6,20.46,0.1774,-0.2318,0.152,0.004,-0.339,-1.092,-2.087,-107.31,12.17,14.08,1,0.71,-14.54,-29.27,0.0,0,5,0.201,0.0904,0.214,0.0959
100.507,1,0.8,-2.25,7.66,5,75.1,20.57,0.1775,-0.2276,0.16,0.004,-0.279,-1.095,-2.096,-108.35,12.17,14.08,1,0.71,-14.54,-29.27,0.0,0,5,0.2103,0.107,0.2195,0.1014
100.57,1,0.798,-4.24,7.32,5,75.8,20.46,0.1716,-0.1734,0.164,-0.001,-0.266,-1.098,-2.106,-109.38,12.19,7.27,1,0.646,-1.94,-5.11,-3.663,1,5,0.2128,0.111,0.2146,0.1166
100.603,1,0.795,-5.24,7.04,5,75.9,20.56,0.1475,-0.1192,0.166,-0.006,-0.253,-1.101,-2.112,-109.89,12.19,7.27,1,0.646,-1.94,-5.11,-3.663,1,5,0.2216,0.1145,0.2068,0.1219
100.639,1,0.808,-5.99,7.34,5,76.0,20.57,0.1284,-0.0866,0.171,-0.01,-0.261,-1.104,-2.118,-110.47,12.19,7.27,1,0.646,-1.94,-5.11,-3.663,1,5,0.2253,0.1219,0.2013,0.1367
100.705,1,0.782,-7.99,7.17,5,76.7,20.57,0.1284,-0.0889,0.168,-0.007,-0.142,-1.107,-2.127,-111.21,12.19,7.27,1,0.646,-1.94,-5.11,-3.663,1,5,0.2052,0.1257,0.196,0.1442
100.736,1,0.791,-8.73,6.77,5,77.6,20.46,0.1104,-0.0454,0.165,-0.006,-0.178,-1.109,-2.13,-111.44,12.19,7.27,1,0.735,0.48,4.63,2.971,1,5,0.198,0.124,0.1943,0.1425
100.77,1,0.787,-8.73,6.04,5,77.7,20.46,0.0947,-0.0312,0.155,-0.004,-0.118,-1.111,-2.136,-111.67,12.19,1.55,1,0.717,2.91,7.56,-0.361,1,5,0.1888,0.1166,0.1851,0.1296
100.803,1,0.783,-9.73,6.51,5,77.8,20.46,0.0928,-0.0201,0.15,-0.008,-0.16,-1.114,-2.141,-112.01,12.19,1.55,1,0.717,2.91,7.56,-0.361,1,5,0.1863,0.1107,0.1734,0.1291
