t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
110.566,1,0.716,-12.73,10.66,5,71.5,21.11,0.09,-0.08,0.09,0.0,-0.061,1.917,-1.502,-103.36,11.62,1,8.15,1,0.577,-9.69,2.28,0.0,0,5,0.096,0.0776,0.1034,0.0849
110.595,1,0.724,-12.73,11.0,5,71.5,21.11,0.09,-0.0732,0.09,-0.001,-0.125,1.916,-1.506,-103.59,11.62,1,8.15,1,0.578,-9.69,0.93,0.0,0,5,0.1034,0.0739,0.1034,0.0776
110.663,1,0.733,-12.73,10.43,5,71.6,21.11,0.09,-0.0782,0.086,0.0,-0.092,1.915,-1.511,-103.93,11.62,1,8.15,1,0.581,-10.18,-1.44,7.135,1,5,0.1054,0.074,0.0998,0.0666
110.693,1,0.734,-12.48,10.06,5,71.1,21.11,0.09,-0.068,0.086,0.002,-0.06,1.915,-1.513,-103.99,11.62,1,8.15,1,0.583,-10.18,-2.4,6.719,1,5,0.1018,0.074,0.1018,0.0648
110.763,1,0.741,-12.48,9.52,5,70.3,21.11,0.09,-0.0642,0.086,0.005,-0.054,1.914,-1.519,-104.34,11.62,1,7.67,1,0.582,-9.69,-5.81,2.746,1,5,0.0938,0.0772,0.1048,0.0699
110.797,1,0.735,-12.73,9.33,5,70.4,21.11,0.104,-0.0544,0.087,0.007,-0.138,1.913,-1.523,-104.56,11.62,1,7.67,1,0.583,-10.18,-5.12,1.22,1,5,0.0937,0.0864,0.1029,0.0662
110.863,1,0.731,-12.98,9.26,5,70.6,21.11,0.125,-0.0705,0.092,0.005,-0.099,1.912,-1.528,-104.85,11.62,1,7.67,1,0.595,-11.63,-7.73,-0.618,1,5,0.1055,0.0851,0.1073,0.0685
110.895,1,0.752,-13.23,8.89,5,70.8,21.1,0.1392,-0.0841,0.093,0.003,-0.127,1.911,-1.53,-104.97,11.62,1,7.67,1,0.597,-12.12,-9.83,-3.289,1,5,0.1092,0.0815,0.1092,0.0703
110.965,1,0.749,-13.23,8.68,5,70.9,20.57,0.1097,-0.0366,0.109,0.004,-0.113,1.909,-1.539,-105.42,11.62,1,7.3,1,0.6,-12.6,-9.76,-5.832,1,5,0.1167,0.0926,0.1334,0.0945
110.995,1,0.757,-13.23,8.36,5,71.2,21.11,0.0968,-0.0318,0.121,0.004,-0.099,1.908,-1.544,-105.6,11.62,1,7.3,1,0.575,-6.3,-13.43,5.326,1,5,0.1314,0.1073,0.1425,0.1036
111.059,1,0.771,-12.73,7.54,5,71.8,20.57,0.1175,-0.0376,0.128,0.0,-0.056,1.906,-1.551,-105.83,11.62,1,7.3,1,0.608,-6.79,-8.41,3.655,1,5,0.1406,0.111,0.1462,0.1147
111.158,1,0.794,-12.73,6.34,5,72.5,20.57,0.1523,-0.0635,0.123,0.006,-0.041,1.903,-1.564,-106.17,11.62,1,3.21,1,0.605,-6.79,-1.27,-3.03,1,5,0.1303,0.1211,0.1358,0.1028
111.196,1,0.801,-12.73,6.15,5,73.0,20.56,0.1666,-0.0464,0.125,0.003,-0.076,1.901,-1.568,-106.34,11.62,1,3.21,1,0.625,-6.79,-5.6,0.0,0,5,0.1305,0.1158,0.1397,0.1121
111.229,1,0.797,-12.73,6.39,5,73.3,20.56,0.1802,-0.0513,0.128,0.002,-0.065,1.901,-1.571,-106.4,11.62,1,3.21,1,0.616,-6.3,-5.82,0.0,0,5,0.1322,0.1138,0.145,0.1193
111.394,1,0.819,-12.98,5.62,5,74.6,20.57,0.18,-0.0574,0.179,0.002,-0.04,1.892,-1.601,-107.14,11.62,1,1.36,1,0.616,-1.94,4.03,0.0,0,5,0.1812,0.1701,0.1923,0.1627
111.462,1,0.816,-11.98,5.62,5,75.0,20.57,0.166,-0.0244,0.175,-0.0,-0.043,1.889,-1.611,-107.26,11.62,1,1.36,1,0.63,1.45,6.78,-2.848,1,5,0.1832,0.1649,0.1851,0.1667
111.562,1,0.793,-12.48,5.52,5,74.4,20.56,0.1438,-0.0194,0.178,0.002,-0.057,1.884,-1.628,-107.66,11.62,1,-0.11,1,0.639,0.48,4.09,-4.534,1,5,0.185,0.1723,0.1886,0.1669
111.588,1,0.776,-12.48,5.71,5,74.2,20.57,0.1364,-0.0055,0.178,0.0,-0.056,1.883,-1.632,-107.72,11.62,1,-0.11,1,0.639,0.48,4.09,-4.534,1,5,0.1847,0.1664,0.1902,0.1719
111.623,1,0.767,-12.48,6.17,5,73.8,20.56,0.1364,-0.0096,0.179,0.002,-0.032,1.881,-1.639,-107.77,11.62,1,-0.11,1,0.639,0.48,4.09,-4.534,1,5,0.1829,0.1664,0.1957,0.1701
111.757,1,0.757,-12.48,5.74,5,73.8,20.56,0.1151,-0.0012,0.148,0.001,-0.01,1.875,-1.659,-108.23,11.62,1,-0.9,1,0.667,1.94,12.06,-3.039,1,5,0.1572,0.1405,0.159,0.1368
111.827,1,0.768,-11.98,5.49,5,73.5,20.57,0.143,-0.0158,0.139,0.01,-0.039,1.873,-1.667,-108.29,11.62,1,-0.9,1,0.665,4.85,8.51,2.477,1,5,0.1275,0.1386,0.1589,0.1293
111.863,1,0.764,-11.73,5.04,5,73.2,20.56,0.1501,-0.0216,0.131,0.009,-0.009,1.871,-1.672,-108.29,11.62,1,-0.9,1,0.662,4.85,10.22,6.492,1,5,0.1231,0.1359,0.1451,0.1212
111.93,1,0.776,-11.98,5.07,5,73.6,20.57,0.102,0.0163,0.131,-0.0,-0.016,1.869,-1.68,-108.4,11.62,1,-0.85,1,0.66,4.85,9.15,5.397,1,5,0.1377,0.1303,0.1303,0.1248
111.989,1,0.781,-11.73,4.86,5,73.6,20.56,0.1174,0.0127,0.134,0.001,-0.014,1.866,-1.687,-108.4,11.62,1,-0.85,1,0.656,4.85,9.14,5.133,1,5,0.1331,0.1313,0.1387,0.1331
112.023,1,0.778,-11.98,4.98,5,73.6,20.56,0.1174,0.0135,0.13,0.006,-0.027,1.865,-1.692,-108.46,11.62,1,-0.85,1,0.656,4.85,9.14,5.133,1,5,0.1221,0.1332,0.1369,0.1258
112.058,1,0.783,-11.98,5.23,5,73.6,20.56,0.1174,0.0145,0.123,0.006,-0.004,1.864,-1.697,-108.46,11.62,1,-0.85,1,0.656,4.85,9.14,5.133,1,5,0.1166,0.1277,0.1314,0.1166
112.125,1,0.78,-11.98,5.44,5,73.9,20.56,0.0938,0.0166,0.116,0.001,-0.051,1.862,-1.703,-108.52,11.61,1,3.54,1,0.608,3.39,5.62,6.072,1,5,0.1147,0.1184,0.1147,0.1147
112.194,1,0.789,-11.73,5.13,5,74.4,20.56,0.1043,0.0129,0.11,-0.002,-0.033,1.859,-1.711,-108.58,11.61,1,3.54,1,0.587,-2.42,-9.18,2.491,1,5,0.1182,0.1108,0.1053,0.1108
112.26,1,0.787,-11.73,5.45,5,75.0,20.57,0.1253,0.003,0.106,0.003,-0.001,1.857,-1.717,-108.58,11.61,1,3.54,1,0.619,-9.21,-16.08,0.0,0,5,0.1016,0.1035,0.1146,0.1035
112.289,1,0.792,-11.73,5.3,5,75.0,20.56,0.139,-0.0134,0.104,0.004,-0.009,1.856,-1.719,-108.58,11.61,1,3.54,1,0.619,-9.21,-16.08,0.0,0,5,0.098,0.1035,0.1128,0.1035
112.33,1,0.797,-11.73,5.09,5,75.3,20.56,0.1536,-0.0203,0.101,0.003,-0.003,1.855,-1.723,-108.58,11.61,1,5.28,1,0.622,-9.21,-14.55,0.0,0,5,0.0962,0.1055,0.1036,0.0999
112.389,1,0.79,-11.73,5.23,5,75.2,20.56,0.174,-0.0279,0.112,-0.001,0.011,1.853,-1.73,-108.69,11.61,1,5.28,1,0.608,-9.21,-13.88,0.0,0,5,0.1166,0.1129,0.1092,0.111
112.421,1,0.788,-11.48,5.21,5,75.4,20.57,0.1809,-0.0357,0.129,-0.001,-0.004,1.851,-1.736,-108.69,11.61,1,5.28,1,0.608,-9.21,-13.88,0.0,0,5,0.1334,0.126,0.1297,0.126
112.46,1,0.78,-11.48,5.49,5,76.2,20.57,0.1908,-0.0442,0.144,0.004,-0.016,1.849,-1.742,-108.69,11.61,1,5.28,1,0.635,-4.85,-20.71,0.0,0,5,0.1445,0.1445,0.1519,0.1371
112.493,1,0.779,-11.48,5.51,5,76.5,20.57,0.1667,-0.0362,0.154,0.004,-0.017,1.848,-1.745,-108.75,11.61,1,5.28,1,0.645,-4.36,-21.77,0.0,0,5,0.1517,0.1554,0.1591,0.148
112.56,1,0.764,-12.48,5.7,5,76.5,20.56,0.1507,-0.0253,0.175,-0.001,-0.112,1.843,-1.758,-109.09,11.6,1,2.9,1,0.62,-2.42,-17.66,0.0,0,5,0.1791,0.1699,0.1791,0.1736
112.589,1,0.764,-12.48,4.95,5,76.9,20.56,0.1647,-0.0281,0.177,-0.001,-0.038,1.842,-1.762,-109.15,11.6,1,2.9,1,0.62,-2.42,-17.66,0.0,0,5,0.183,0.1683,0.1849,0.1738
112.662,1,0.766,-12.98,4.87,5,76.6,20.56,0.1832,-0.0213,0.175,0.005,-0.021,1.838,-1.775,-109.43,11.6,1,2.9,1,0.581,-1.94,-9.69,0.678,1,5,0.1773,0.1699,0.1902,0.1625
112.689,1,0.771,-13.48,5.01,5,76.0,20.56,0.1816,-0.0128,0.173,0.004,-0.018,1.837,-1.778,-109.43,11.6,1,2.9,1,0.581,-1.94,-9.69,0.678,1,5,0.1753,0.1698,0.1846,0.1624
112.794,1,0.767,-13.23,4.15,5,73.8,20.57,0.1629,-0.0019,0.183,0.002,-0.027,1.83,-1.799,-109.43,11.6,1,-0.68,1,0.597,0.97,-5.06,-3.071,1,5,0.1741,0.1815,0.1889,0.1889
112.856,1,0.76,-13.73,4.86,5,73.6,20.56,0.1835,0.0057,0.172,0.0,0.022,1.826,-1.808,-109.49,11.6,1,-0.68,1,0.608,0.48,-4.7,-1.589,1,5,0.1776,0.1795,0.1647,0.1665
112.895,1,0.764,-13.73,4.98,5,73.7,20.57,0.1928,-0.0129,0.168,-0.004,0.006,1.824,-1.815,-109.38,11.6,1,-0.68,1,0.605,0.97,-5.88,-3.502,1,5,0.1775,0.1683,0.1609,0.1664
112.926,1,0.765,-13.73,4.89,5,73.8,20.56,0.1691,-0.0032,0.171,-0.003,0.01,1.823,-1.818,-109.32,11.6,1,-1.31,1,0.596,3.39,-0.48,-1.328,1,5,0.1757,0.172,0.1646,0.1738
112.995,1,0.752,-13.98,5.6,5,73.6,20.57,0.1521,0.0091,0.181,-0.003,0.008,1.817,-1.832,-109.38,11.6,1,-1.31,1,0.604,4.36,2.7,7.105,1,5,0.1791,0.1828,0.1717,0.1884
113.027,1,0.744,-13.98,5.23,5,73.5,20.57,0.1476,-0.0014,0.18,-0.006,0.103,1.816,-1.835,-109.32,11.6,1,-1.31,1,0.574,4.36,5.09,0.0,0,5,0.1847,0.1773,0.1699,0.1865
113.133,1,0.721,-13.73,6.11,5,74.0,20.56,0.1732,-0.0104,0.169,-0.006,0.017,1.81,-1.851,-109.26,11.59,1,0.06,1,0.565,-0.48,9.4,1.534,1,5,0.1684,0.1628,0.1647,0.1813
113.162,1,0.713,-14.23,6.62,5,74.1,21.11,0.1615,-0.0278,0.161,-0.005,-0.044,1.808,-1.857,-109.32,11.59,1,0.06,1,0.577,-1.45,9.29,1.895,1,5,0.1662,0.1607,0.1514,0.1662
113.193,1,0.694,-14.47,6.26,5,74.3,21.11,0.156,-0.0298,0.162,-0.006,0.017,1.806,-1.86,-109.32,11.59,1,0.06,1,0.596,4.36,-1.13,6.742,1,5,0.1699,0.1607,0.1514,0.1644
113.225,1,0.724,-14.47,2.33,5,73.8,20.81,0.1332,0.0003,0.164,-0.004,0.006,1.804,-1.866,-109.26,11.59,1,0.06,1,0.596,4.36,-1.13,6.742,1,5,0.1668,0.1577,0.1632,0.1687
113.263,1,0.708,-14.47,2.0,5,73.8,20.57,0.121,0.0865,0.169,-0.002,-0.001,1.802,-1.873,-109.32,11.59,1,0.06,1,0.566,1.45,0.22,0.0,0,5,0.1652,0.1615,0.1725,0.1762
113.291,1,0.678,-14.23,5.9,5,73.5,20.56,0.1027,0.0961,0.165,-0.001,0.027,1.801,-1.876,-109.32,11.59,1,0.06,1,0.566,1.45,0.22,0.0,0,5,0.1615,0.1579,0.1707,0.1707
113.326,1,0.692,-14.47,4.16,5,73.4,20.56,0.1166,0.0179,0.157,-0.0,-0.091,1.799,-1.881,-109.38,11.59,1,-0.42,1,0.57,-4.36,3.92,6.59,1,5,0.1616,0.1598,0.1543,0.1543
113.359,1,0.67,-14.72,6.02,5,72.6,21.11,0.1045,0.0583,0.147,-0.003,0.068,1.797,-1.887,-109.38,11.59,1,-0.42,1,0.568,-5.33,4.0,3.828,1,5,0.158,0.1469,0.1414,0.1414
113.388,1,0.671,-14.47,6.36,5,72.4,21.11,0.1185,0.0198,0.145,-0.003,0.027,1.796,-1.89,-109.32,11.59,1,-0.42,1,0.568,-5.33,4.0,3.828,1,5,0.155,0.1441,0.1404,0.1422
113.428,1,0.684,-14.47,6.14,5,72.8,20.57,0.1328,-0.0028,0.141,-0.004,0.028,1.794,-1.895,-109.21,11.59,1,-0.42,1,0.582,0.48,-0.04,0.0,0,5,0.1391,0.1336,0.1409,0.1501
113.491,1,0.701,-14.47,6.28,5,73.8,21.11,0.1463,-0.0094,0.137,-0.0,0.036,1.792,-1.9,-109.21,11.59,1,-0.42,1,0.561,-3.88,-8.6,0.0,0,5,0.1257,0.1366,0.1366,0.1493
113.527,1,0.706,-14.47,6.14,5,74.1,20.57,0.1489,-0.0147,0.13,-0.002,0.004,1.79,-1.905,-109.15,11.59,1,4.17,1,0.57,-9.21,-6.7,-0.697,1,5,0.125,0.136,0.1195,0.1397
113.626,1,0.703,-14.23,5.92,5,75.3,20.57,0.1526,-0.0144,0.135,-0.005,-0.018,1.785,-1.917,-109.09,11.59,1,4.17,1,0.586,-3.88,-8.56,0.0,0,5,0.1343,0.1307,0.1288,0.1452
113.695,1,0.723,-14.47,6.2,5,76.1,20.57,0.1612,-0.0184,0.142,0.001,-0.004,1.782,-1.928,-109.03,11.59,1,4.17,1,0.572,-9.21,-3.37,2.995,1,5,0.1407,0.1481,0.1388,0.1407
113.789,1,0.705,-14.72,6.29,5,77.1,20.57,0.1266,0.006,0.15,-0.004,0.029,1.777,-1.94,-109.15,11.59,1,2.89,1,0.571,-9.21,-1.89,4.845,1,5,0.1536,0.1425,0.1499,0.1536
113.86,1,0.687,-14.72,6.31,5,77.0,20.56,0.1407,-0.0052,0.154,-0.004,-0.025,1.773,-1.951,-109.15,11.59,1,2.89,1,0.552,-8.72,-1.89,2.703,1,5,0.1552,0.146,0.1552,0.1608
113.887,1,0.692,-15.22,6.76,5,76.9,21.11,0.1276,0.0055,0.153,-0.001,-0.036,1.772,-1.954,-109.15,11.59,1,2.89,1,0.552,-8.72,-1.89,2.703,1,5,0.1533,0.1514,0.1533,0.1551
113.929,1,0.696,-15.22,5.75,5,76.6,21.11,0.1286,0.0011,0.15,-0.0,0.006,1.77,-1.96,-109.32,11.59,1,3.24,1,0.556,-3.88,-7.53,0.0,0,5,0.1551,0.1496,0.1496,0.144
113.959,1,0.704,-14.72,5.57,5,76.2,21.11,0.1197,0.0286,0.143,-0.003,-0.023,1.768,-1.965,-109.26,11.59,1,3.24,1,0.563,-3.39,-11.3,6.903,1,5,0.1525,0.1378,0.1433,0.1397
113.989,1,0.695,-14.72,5.88,5,76.0,21.11,0.0958,0.0348,0.142,-0.003,-0.021,1.767,-1.968,-109.26,11.59,1,3.24,1,0.563,-3.39,-11.3,6.903,1,5,0.1507,0.136,0.1415,0.1397
114.063,1,0.7,-14.97,6.33,5,74.8,21.11,0.1042,0.0296,0.131,0.004,-0.039,1.764,-1.977,-109.32,11.59,1,3.24,1,0.488,-15.03,-7.67,0.0,0,5,0.1239,0.135,0.135,0.1294
114.088,1,0.68,-15.47,6.36,5,74.0,21.67,0.1182,0.0159,0.126,0.006,-0.054,1.764,-1.98,-109.38,11.59,1,3.24,1,0.488,-15.03,-7.67,0.0,0,5,0.1165,0.1294,0.135,0.122
114.126,1,0.678,-15.47,6.0,5,73.6,21.11,0.1321,0.0085,0.117,0.005,-0.079,1.762,-1.984,-109.55,11.6,1,3.34,1,0.558,-10.18,-8.24,-3.803,1,5,0.1146,0.1183,0.1257,0.1109
114.16,1,0.674,-14.97,5.61,5,72.1,21.1,0.1392,0.0099,0.114,0.002,0.009,1.76,-1.988,-109.55,11.6,1,3.34,1,0.552,-9.69,-8.71,-7.122,1,5,0.1183,0.1072,0.1239,0.1054
114.188,1,0.673,-14.97,5.41,5,71.4,21.11,0.1153,0.0308,0.112,0.0,0.003,1.76,-1.99,-109.55,11.6,1,3.34,1,0.552,-9.69,-8.71,-7.122,1,5,0.1165,0.1035,0.1202,0.1072
114.221,1,0.678,-14.97,5.27,5,71.3,21.11,0.1034,0.0399,0.11,0.002,0.008,1.758,-1.994,-109.55,11.6,1,3.34,1,0.552,-9.69,-8.71,-7.122,1,5,0.1091,0.1072,0.1183,0.1072
114.289,1,0.663,-14.97,5.77,5,70.5,21.11,0.104,0.0427,0.112,0.003,-0.04,1.756,-2.001,-109.61,11.6,1,3.34,1,0.594,-2.42,-9.78,0.0,0,5,0.1072,0.1183,0.1109,0.1109
114.327,1,0.675,-15.22,5.87,5,70.4,21.11,0.1179,0.026,0.109,0.004,0.019,1.755,-2.005,-109.61,11.6,1,-0.66,1,0.612,1.45,-4.76,0.0,0,5,0.1053,0.1146,0.1109,0.1035
114.389,1,0.67,-15.22,5.02,5,70.6,21.11,0.1391,0.0095,0.098,-0.002,-0.057,1.753,-2.01,-109.78,11.6,1,-0.66,1,0.623,1.45,-5.15,0.0,0,5,0.1053,0.0979,0.0942,0.0942
114.459,1,0.666,-14.97,5.77,5,70.3,21.1,0.156,0.0168,0.104,-0.0,0.027,1.75,-2.018,-109.61,11.6,1,-0.66,1,0.64,0.97,-7.69,0.0,0,5,0.0983,0.1038,0.1038,0.111
114.489,1,0.648,-14.47,5.92,5,69.9,21.1,0.1454,0.0036,0.108,0.001,0.072,1.749,-2.021,-109.55,11.6,1,-0.66,1,0.64,0.97,-7.69,0.0,0,5,0.0984,0.1075,0.1093,0.1148
114.588,1,0.656,-14.23,6.24,5,68.4,21.11,0.1467,-0.0055,0.129,0.004,-0.005,1.746,-2.032,-109.38,11.6,1,-1.17,1,0.632,3.88,2.55,0.0,0,5,0.1226,0.1421,0.1244,0.1279
114.625,1,0.669,-14.23,5.65,5,68.6,21.11,0.1478,-0.0165,0.133,-0.001,-0.032,1.743,-2.037,-109.43,11.6,1,-1.17,1,0.632,3.39,2.31,0.0,0,5,0.1369,0.1387,0.1244,0.1315
114.687,1,0.725,-14.23,1.95,5,72.0,21.1,0.1538,-0.0067,0.137,-0.005,0.068,1.74,-2.045,-109.32,11.6,1,-1.17,1,0.606,-1.45,8.34,1.266,1,5,0.1413,0.1322,0.1322,0.1432
114.788,1,0.743,-14.23,1.99,5,75.0,21.1,0.0936,0.0938,0.147,0.002,-0.04,1.736,-2.059,-109.26,11.6,1,-0.69,1,0.601,-0.97,8.86,-2.983,1,5,0.1403,0.1533,0.144,0.1496
114.824,1,0.743,-14.23,1.69,5,75.0,20.81,0.09,0.0932,0.142,-0.003,0.039,1.734,-2.064,-109.38,11.6,1,-0.69,1,0.601,-0.97,8.86,-2.983,1,5,0.1441,0.1441,0.133,0.146
114.888,1,0.751,-13.73,2.01,5,75.2,20.57,0.09,0.0984,0.135,-0.006,-0.017,1.731,-2.072,-109.15,11.6,1,-0.69,1,0.608,8.24,9.85,-1.159,1,5,0.1387,0.1276,0.1294,0.1424
114.925,1,0.752,-13.48,1.87,5,75.4,20.96,0.09,0.0865,0.129,-0.001,0.049,1.729,-2.076,-109.15,11.6,1,-3.15,1,0.608,8.24,9.85,-1.159,1,5,0.1257,0.1293,0.1257,0.1349
114.989,1,0.737,-14.23,2.3,5,75.5,20.81,0.09,0.0873,0.112,0.002,-0.061,1.727,-2.083,-109.21,11.6,1,-3.15,1,0.639,8.24,11.17,1.917,1,5,0.1016,0.12,0.109,0.1182
115.024,1,0.729,-14.23,1.96,5,75.5,20.57,0.09,0.0895,0.103,-0.001,0.0,1.726,-2.086,-109.26,11.6,1,-3.15,1,0.639,8.24,11.17,1.917,1,5,0.0979,0.1035,0.1016,0.1109
115.086,1,0.73,-14.23,2.01,5,75.3,20.57,0.09,0.0945,0.098,-0.005,0.018,1.724,-2.092,-109.21,11.6,1,-3.15,1,0.653,6.79,10.4,5.299,1,5,0.1018,0.0925,0.0944,0.1036
115.128,1,0.729,-13.73,1.77,5,75.1,20.57,0.09,0.0933,0.093,-0.002,0.041,1.722,-2.095,-109.03,11.6,1,-0.26,1,0.667,6.79,10.99,0.0,0,5,0.0907,0.0944,0.087,0.1
115.187,1,0.745,-13.23,2.13,5,74.8,20.57,0.09,0.0918,0.086,0.0,0.104,1.721,-2.1,-108.75,11.6,1,-0.26,1,0.658,6.79,9.88,0.0,0,5,0.0722,0.1,0.0722,0.1
115.227,1,0.748,-12.73,2.26,5,74.6,20.57,0.09,0.0798,0.086,-0.0,0.085,1.72,-2.103,-108.52,11.6,1,-0.26,1,0.665,4.85,5.18,0.0,0,5,0.0722,0.1036,0.0666,0.0999
115.259,1,0.752,-12.23,2.58,5,74.8,20.57,0.09,0.0717,0.086,-0.002,0.045,1.718,-2.106,-108.35,11.6,1,-0.26,1,0.651,1.45,10.22,1.313,1,5,0.074,0.0998,0.0684,0.1017
115.289,1,0.765,-11.98,2.88,5,74.8,20.57,0.09,0.0615,0.085,-0.003,0.071,1.718,-2.108,-108.29,11.6,1,-0.26,1,0.651,1.45,10.22,1.313,1,5,0.0721,0.0979,0.0665,0.1035
115.359,1,0.793,-10.73,2.63,5,74.6,20.46,0.09,0.0552,0.081,-0.003,0.07,1.716,-2.114,-107.83,11.6,1,2.08,1,0.656,0.48,6.05,-2.326,1,5,0.0661,0.0955,0.0606,0.101
115.389,1,0.818,-10.48,2.89,5,74.6,20.2,0.0903,0.0456,0.08,-0.004,0.071,1.715,-2.115,-107.77,11.6,1,2.08,1,0.656,0.48,6.05,-2.326,1,5,0.068,0.0956,0.057,0.0992
115.493,1,0.838,-9.23,2.77,5,74.9,20.57,0.1031,0.0419,0.084,-0.002,0.091,1.712,-2.123,-107.26,11.6,1,2.08,1,0.669,-1.45,-0.77,-3.15,1,5,0.0759,0.0999,0.0648,0.0962
115.558,1,0.85,-8.73,3.39,5,75.0,20.57,0.1243,0.0245,0.086,-0.004,0.059,1.71,-2.13,-106.97,11.6,1,4.0,1,0.666,-0.48,0.43,-3.158,1,5,0.0736,0.0883,0.0754,0.1067
115.621,1,0.858,-8.24,3.56,5,75.5,20.57,0.145,-0.001,0.093,-0.004,0.052,1.708,-2.136,-106.8,11.6,1,4.0,1,0.66,0.48,-0.4,-0.979,1,5,0.0847,0.094,0.0829,0.1087
115.658,1,0.87,-7.74,3.26,5,75.9,20.46,0.1592,-0.0161,0.104,-0.003,0.051,1.706,-2.14,-106.74,11.6,1,4.0,1,0.671,0.48,0.99,-1.147,1,5,0.0999,0.1073,0.0944,0.1129
115.695,1,0.883,-7.49,3.21,5,75.8,20.2,0.1732,-0.0191,0.121,-0.003,0.059,1.705,-2.145,-106.63,11.6,1,4.0,1,0.682,1.45,0.69,-2.333,1,5,0.1067,0.1141,0.1012,0.1196
115.726,1,0.881,-7.24,3.54,5,76.0,20.57,0.18,-0.0226,0.128,-0.002,-0.045,1.704,-2.148,-106.63,11.6,1,4.0,1,0.694,2.91,-0.51,1.008,1,5,0.1287,0.1361,0.1158,0.1324
115.756,1,0.881,-6.74,3.0,5,76.1,20.57,0.1945,-0.0393,0.145,-0.003,0.014,1.702,-2.154,-106.68,11.6,1,3.65,1,0.694,3.88,-0.33,5.508,1,5,0.1487,0.1505,0.1322,0.1468
115.891,1,0.888,-5.24,2.65,5,76.6,20.2,0.13,-0.0021,0.179,-0.001,-0.021,1.696,-2.174,-106.51,11.6,1,3.65,1,0.696,3.88,2.66,-4.205,1,5,0.1788,0.1806,0.1751,0.1806
115.921,1,0.902,-4.74,2.3,5,77.0,20.46,0.1369,-0.0159,0.18,-0.002,0.038,1.694,-2.181,-106.63,11.6,1,3.65,1,0.696,3.88,2.66,-4.205,1,5,0.1842,0.1842,0.1713,0.1787
116.02,1,0.906,-3.74,2.97,5,78.4,20.44,0.1532,-0.0144,0.166,-0.0,0.039,1.689,-2.197,-106.46,11.6,1,3.12,1,0.699,5.33,0.51,-3.955,1,5,0.1613,0.1594,0.1724,0.1724
116.061,1,0.915,-3.24,2.93,5,78.5,20.46,0.1547,-0.0417,0.162,-0.002,-0.103,1.687,-2.202,-106.51,11.6,1,3.12,1,0.706,5.82,2.21,-4.851,1,5,0.1623,0.1587,0.1605,0.1659
116.09,1,0.912,-2.99,2.47,5,78.2,20.44,0.1307,-0.0356,0.161,-0.003,-0.002,1.686,-2.205,-106.57,11.6,1,3.12,1,0.698,6.3,0.76,-2.955,1,5,0.1657,0.1603,0.1549,0.1621
116.119,1,0.913,-2.75,2.93,5,78.3,20.04,0.1376,-0.0308,0.156,0.0,-0.008,1.685,-2.211,-106.57,11.6,1,3.12,1,0.698,6.3,0.76,-2.955,1,5,0.1602,0.1584,0.1548,0.1512
116.191,1,0.915,-2.5,2.85,5,78.6,19.97,0.1657,-0.0514,0.147,0.004,-0.064,1.682,-2.219,-106.74,11.61,1,1.15,1,0.682,8.72,1.37,-6.096,1,5,0.1421,0.1384,0.1624,0.144
116.219,1,0.915,-2.5,2.74,5,78.4,19.97,0.1539,-0.0477,0.145,0.005,-0.078,1.681,-2.225,-106.86,11.61,1,1.15,1,0.682,8.72,1.37,-6.096,1,5,0.144,0.1421,0.1569,0.1366
116.259,1,0.92,-2.5,2.23,5,77.9,20.0,0.1296,-0.0354,0.146,0.002,-0.053,1.679,-2.231,-106.97,11.61,1,1.15,1,0.696,10.18,7.72,-3.398,1,5,0.1515,0.1441,0.1515,0.1367
116.286,1,0.923,-2.25,2.13,5,77.7,20.46,0.1433,-0.0285,0.148,0.002,-0.025,1.678,-2.234,-107.03,11.61,1,1.15,1,0.696,10.18,7.72,-3.398,1,5,0.1534,0.1441,0.1552,0.1386
116.32,1,0.911,-2.25,2.13,5,78.0,20.46,0.1504,-0.0312,0.148,0.001,-0.064,1.677,-2.24,-107.14,11.61,1,1.15,1,0.696,10.18,7.72,-3.398,1,5,0.1515,0.1386,0.1608,0.1423
116.419,1,0.926,-2.25,2.13,5,78.4,20.46,0.1763,-0.0368,0.143,0.003,-0.021,1.673,-2.253,-107.31,11.61,1,-0.39,1,0.709,10.66,8.28,-3.274,1,5,0.1462,0.1425,0.1499,0.1351
116.456,1,0.93,-1.75,1.73,5,78.8,20.46,0.1763,-0.0366,0.151,0.003,-0.018,1.671,-2.26,-107.37,11.61,1,-0.39,1,0.709,10.66,8.28,-3.274,1,5,0.1535,0.1516,0.1553,0.1424
116.52,1,0.919,-1.25,1.61,5,79.8,20.46,0.1969,-0.0354,0.165,0.003,-0.014,1.668,-2.269,-107.37,11.61,1,-0.39,1,0.711,13.57,12.79,-1.285,1,5,0.1644,0.1625,0.1736,0.1588
116.62,1,0.917,-1.0,1.76,5,80.1,20.56,0.1791,-0.0331,0.19,0.003,-0.048,1.663,-2.288,-107.6,11.62,1,-0.72,1,0.713,14.54,13.01,-3.188,1,5,0.1925,0.1962,0.1888,0.1814
