t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
42.914,1,0.724,-3.49,4.99,5,76.9,20.0,0.07,-0.063,0.049,0.001,-0.106,12.52,4.04,1,0.86,3.39,-0.62,0.0,0,5,0.0626,0.0331,0.0681,0.0331
42.98,1,0.724,-3.99,4.88,5,76.8,20.0,0.07,-0.0549,0.048,0.002,-0.093,12.49,3.27,1,0.866,2.42,-2.14,0.0,0,5,0.0575,0.0334,0.0668,0.0334
43.01,1,0.72,-4.49,4.9,5,76.9,20.0,0.07,-0.0473,0.048,0.001,-0.064,12.49,3.27,1,0.866,2.42,-2.14,0.0,0,5,0.0556,0.0334,0.0649,0.0371
43.044,1,0.726,-4.74,4.86,5,76.6,20.0,0.07,-0.0419,0.047,-0.001,-0.073,12.49,3.27,1,0.866,2.42,-2.14,0.0,0,5,0.0556,0.0334,0.0593,0.0408
43.08,1,0.732,-4.74,4.47,5,76.4,20.0,0.07,-0.0394,0.05,-0.004,-0.053,12.49,3.27,1,0.877,0.48,-4.52,0.0,0,5,0.0593,0.0371,0.0556,0.0482
43.116,1,0.731,-4.24,3.62,5,75.7,20.56,0.07,-0.0335,0.052,-0.003,-0.02,12.49,3.27,1,0.875,0.48,-4.48,0.0,0,5,0.0631,0.0445,0.0538,0.0482
43.144,1,0.734,-4.49,3.88,5,75.6,20.0,0.07,-0.0254,0.054,-0.003,-0.001,12.49,3.27,1,0.875,0.48,-4.48,0.0,0,5,0.0612,0.0482,0.0538,0.0519
43.18,1,0.74,-4.74,4.36,5,75.3,20.0,0.07,-0.0268,0.052,-0.001,0.028,12.49,2.49,1,0.865,2.42,-5.99,0.0,0,5,0.0538,0.0501,0.0519,0.0538
43.213,1,0.736,-4.74,4.56,5,75.4,20.46,0.07,-0.0324,0.052,-0.0,0.033,12.49,2.49,1,0.845,5.33,1.35,-7.998,1,5,0.0482,0.0519,0.0519,0.0575
43.244,1,0.737,-4.49,4.84,5,75.4,20.56,0.07,-0.0361,0.05,-0.001,-0.003,12.49,2.49,1,0.845,5.33,1.35,-7.998,1,5,0.0464,0.0482,0.0482,0.0556
43.279,1,0.74,-4.49,4.73,5,75.6,20.0,0.07,-0.0442,0.05,-0.001,-0.023,12.49,2.49,1,0.857,5.33,3.57,-6.165,1,5,0.0482,0.0519,0.0464,0.0538
43.314,1,0.738,-4.24,4.37,5,76.2,20.56,0.07,-0.0422,0.05,-0.003,-0.006,12.49,2.49,1,0.852,5.82,2.75,-5.791,1,5,0.0538,0.0501,0.0445,0.0519
43.379,1,0.729,-4.24,4.2,5,76.8,21.46,0.07,-0.0386,0.056,-0.002,-0.034,12.49,1.44,1,0.855,5.33,1.33,0.0,0,5,0.0575,0.0519,0.0519,0.0556
43.408,1,0.749,-3.74,3.9,5,76.5,20.0,0.07,-0.0356,0.057,-0.001,-0.031,12.49,1.44,1,0.855,5.33,1.33,0.0,0,5,0.0612,0.0538,0.0593,0.0556
43.48,1,0.758,-4.49,4.34,5,76.0,20.56,0.07,-0.0355,0.06,-0.001,-0.073,12.49,1.44,1,0.849,6.79,0.5,0.0,0,5,0.0649,0.0482,0.0686,0.0575
43.508,1,0.754,-4.49,4.14,5,76.2,20.56,0.07,-0.0336,0.06,-0.001,-0.039,12.49,1.44,1,0.849,6.79,0.5,0.0,0,5,0.0649,0.0482,0.0705,0.0575
43.55,1,0.756,-4.74,4.33,5,76.1,20.46,0.07,-0.031,0.06,-0.0,-0.06,12.49,1.44,1,0.849,7.27,6.32,-3.93,1,5,0.0649,0.0501,0.0686,0.0556
43.582,1,0.752,-4.99,4.65,5,76.2,20.0,0.07,-0.0313,0.06,-0.002,-0.052,12.51,0.14,1,0.856,7.27,4.92,-3.564,1,5,0.0686,0.0519,0.0631,0.0556
43.612,1,0.753,-4.74,3.71,5,76.5,20.0,0.07,-0.0345,0.059,-0.003,-0.037,12.51,0.14,1,0.865,6.79,4.77,-5.968,1,5,0.0686,0.0556,0.0575,0.0556
43.682,1,0.758,-4.24,3.76,5,77.2,20.0,0.07,-0.0218,0.063,0.0,0.023,12.51,0.14,1,0.86,7.27,4.92,-3.638,1,5,0.0593,0.0668,0.0593,0.0668
43.707,1,0.759,-3.99,4.18,5,77.2,20.0,0.07,-0.029,0.064,0.0,-0.008,12.51,0.14,1,0.86,7.27,4.92,-3.638,1,5,0.0593,0.0631,0.0649,0.0668
43.75,1,0.763,-3.99,4.13,5,77.2,20.0,0.07,-0.0384,0.064,0.001,-0.019,12.51,0.14,1,0.856,7.27,4.85,-3.586,1,5,0.0612,0.0593,0.0705,0.0649
43.779,1,0.766,-3.99,3.86,5,77.1,20.2,0.0727,-0.0372,0.063,0.0,-0.032,12.51,-0.71,1,0.853,7.27,3.86,-5.597,1,5,0.0668,0.0575,0.0686,0.0593
43.809,1,0.772,-4.49,4.18,5,77.5,20.2,0.0733,-0.0323,0.063,-0.001,-0.033,12.51,-0.71,1,0.853,7.27,3.86,-5.597,1,5,0.0686,0.0556,0.0668,0.0593
43.88,1,0.781,-4.49,3.76,5,77.6,20.0,0.07,-0.0318,0.064,-0.003,-0.059,12.51,-0.71,1,0.852,7.27,2.64,-1.393,1,5,0.0753,0.0533,0.068,0.0588
43.942,1,0.765,-4.99,3.76,5,78.1,20.0,0.07,-0.0248,0.064,-0.005,-0.03,12.51,-0.71,1,0.857,6.3,2.84,-3.616,1,5,0.0744,0.049,0.069,0.0653
43.975,1,0.767,-4.99,3.87,5,77.9,20.56,0.07,-0.0191,0.064,-0.004,-0.016,12.51,-1.65,1,0.857,6.3,2.84,-3.616,1,5,0.0729,0.0547,0.0656,0.062
44.007,1,0.77,-4.99,3.81,5,78.0,20.0,0.07,-0.0213,0.062,-0.005,-0.025,12.51,-1.65,1,0.857,6.3,2.84,-3.616,1,5,0.0711,0.0547,0.0602,0.0638
44.043,1,0.772,-4.49,3.43,5,77.6,20.0,0.07,-0.0207,0.061,-0.004,0.023,12.51,-1.65,1,0.857,6.3,2.84,-3.616,1,5,0.0664,0.0627,0.0517,0.0627
44.08,1,0.768,-3.74,2.64,5,77.0,20.56,0.0706,-0.0204,0.061,-0.004,0.043,12.51,-1.65,1,0.864,10.18,10.07,-0.153,1,5,0.0593,0.0631,0.0519,0.0705
44.142,1,0.77,-3.49,2.99,5,77.0,20.0,0.071,-0.0145,0.065,0.0,-0.021,12.51,-1.65,1,0.863,10.18,10.2,-1.645,1,5,0.0593,0.0686,0.0631,0.0705
44.18,1,0.765,-3.49,3.05,5,76.8,20.0,0.0802,-0.0228,0.066,0.003,-0.027,12.51,-2.61,1,0.854,12.12,10.1,-1.79,1,5,0.0631,0.0686,0.0686,0.0631
44.21,1,0.763,-3.49,3.32,5,76.6,20.0,0.0729,-0.0234,0.066,0.003,-0.017,12.51,-2.61,1,0.854,12.12,10.1,-1.79,1,5,0.0666,0.0666,0.0703,0.0592
44.276,1,0.761,-3.74,3.83,5,75.9,20.56,0.0714,-0.0272,0.069,0.001,-0.032,12.51,-2.61,1,0.852,13.09,17.22,0.0,0,5,0.074,0.0685,0.0722,0.0629
44.307,1,0.765,-3.49,3.5,5,75.9,20.56,0.07,-0.0328,0.07,0.0,-0.07,12.51,-2.61,1,0.852,13.09,17.22,0.0,0,5,0.0723,0.0686,0.0723,0.0668
44.341,1,0.762,-3.49,3.55,5,76.0,20.56,0.075,-0.0302,0.07,0.0,-0.059,12.51,-2.61,1,0.852,13.09,17.22,0.0,0,5,0.0705,0.0649,0.076,0.0686
44.378,1,0.741,-1.5,1.29,5,75.6,20.56,0.0717,-0.0309,0.07,-0.001,-0.049,12.51,-0.13,1,0.858,9.21,8.89,-0.139,1,5,0.0728,0.0637,0.0746,0.0691
44.407,1,0.746,-2.25,1.52,5,76.5,20.56,0.0785,-0.0164,0.071,-0.002,-0.023,12.51,-0.13,1,0.858,9.21,8.89,-0.139,1,5,0.0782,0.0637,0.0746,0.0691
44.442,1,0.729,-2.25,2.18,5,76.9,20.56,0.0919,-0.009,0.073,-0.004,0.054,12.51,-0.13,1,0.858,9.21,8.89,-0.139,1,5,0.0837,0.0655,0.0728,0.0709
44.48,1,0.735,-2.75,3.38,5,77.2,20.0,0.0872,-0.0194,0.077,-0.002,0.036,12.51,-0.13,1,0.858,10.18,8.69,-1.361,1,5,0.0797,0.0723,0.076,0.0779
44.542,1,0.768,-2.5,3.18,5,78.1,20.0,0.0718,-0.034,0.08,0.001,-0.014,12.51,-0.13,1,0.866,9.21,8.89,-0.124,1,5,0.076,0.0853,0.0779,0.0816
44.573,1,0.786,-2.5,3.16,5,79.0,20.0,0.0741,-0.0336,0.081,0.001,-0.002,12.5,1.69,1,0.866,9.21,8.89,-0.124,1,5,0.0779,0.0853,0.0779,0.0816
44.608,1,0.784,-2.25,2.79,5,78.2,20.0,0.0808,-0.0332,0.078,0.002,-0.001,12.5,1.69,1,0.866,9.21,8.89,-0.124,1,5,0.0797,0.0816,0.0779,0.0723
44.678,1,0.679,-2.25,3.04,5,78.2,20.0,0.0903,-0.0293,0.075,0.0,-0.043,12.5,1.69,1,0.873,5.33,1.71,-1.907,1,5,0.076,0.0742,0.076,0.0723
44.708,1,0.684,-1.75,2.17,5,78.6,20.0,0.0786,-0.0334,0.076,-0.001,-0.046,12.5,1.69,1,0.873,5.33,1.71,-1.907,1,5,0.0779,0.0723,0.076,0.076
44.742,1,0.78,-2.0,2.31,5,78.8,20.0,0.07,-0.0239,0.077,-0.003,-0.059,12.5,1.69,1,0.873,5.33,1.71,-1.907,1,5,0.0816,0.0742,0.0742,0.0779
44.774,1,0.79,-2.25,1.98,5,79.1,20.56,0.0821,-0.0227,0.081,-0.005,-0.001,12.5,2.0,1,0.873,5.33,1.71,-1.907,1,5,0.0853,0.0742,0.076,0.0779
44.807,1,0.815,-2.25,1.83,5,77.9,20.0,0.0881,-0.0139,0.081,-0.004,-0.025,12.5,2.0,1,0.873,5.33,1.71,-1.907,1,5,0.089,0.0705,0.0835,0.0816
44.877,1,0.718,-1.75,0.93,5,77.4,19.85,0.1162,-0.0135,0.085,0.002,-0.01,12.5,2.0,1,0.873,4.36,0.51,-1.914,1,5,0.0816,0.0797,0.0946,0.0835
44.979,1,0.833,-1.0,-0.45,5,76.9,20.0,0.07,-0.0012,0.1,0.001,-0.011,12.5,0.85,1,0.872,4.36,0.54,-1.914,1,5,0.102,0.1039,0.0983,0.0946
45.007,1,0.811,-0.25,-0.09,5,76.9,20.0,0.07,0.0136,0.101,0.001,-0.046,12.5,0.85,1,0.872,4.36,0.54,-1.914,1,5,0.1001,0.1039,0.1001,0.0983
